order_id,merchant_id,customer_id,order_status,is_test,ordered_at,paid_at
O004421,M00310,C005906,partially_shipped,,2024-12-11T18:39:27,2024-12-11T19:21:27
O004422,M01586,C008226,shipped,,2025-03-17T23:01:32,2025-03-18T00:15:32
O004423,M02343,C014123,shipped,false,2026-04-16T07:40:11,2026-04-16T07:53:11
O004424,M00413,C016516,shipped,,2025-11-06T02:06:08,2025-11-06T02:54:08
O004425,M03053,C015574,shipped,,2025-08-25T11:28:17,2025-08-25T11:54:17
O004426,M00559,C012227,cancelled,,2025-01-01T12:00:23,
O004427,M03345,C007406,shipped,,2024-12-15T08:57:51,2024-12-15T09:49:51
O004428,M03791,C009272,shipped,,2026-02-01T06:23:32,2026-02-01T07:11:32
O004429,M01391,C011896,pending,,2024-11-01T04:41:06,2024-11-01T04:43:06
O004430,M00162,C001204,shipped,,2025-05-10T08:15:51,2025-05-10T08:29:51
O004431,M00737,C015279,shipped,,2025-09-02T16:23:58,2025-09-02T17:35:58
O004432,M04236,C012780,shipped,,2025-06-22T13:39:44,2025-06-22T15:08:44
O004433,M01750,C007825,shipped,,2024-12-31T09:23:41,2024-12-31T10:25:41
O004434,M02728,C014477,shipped,,2025-12-21T03:35:04,2025-12-21T04:07:04
O004435,M03858,C007148,shipped,,2025-06-14T15:23:25,2025-06-14T15:52:25
O004436,M01645,C016576,shipped,,2026-04-11T08:24:45,2026-04-11T10:08:45
O004437,M00989,C001122,shipped,,2025-07-23T04:46:08,2025-07-23T06:01:08
O004438,M03681,C003391,shipped,,2025-09-20T02:49:20,2025-09-20T02:51:20
O004439,M04450,C001535,shipped,,2025-10-10T14:04:43,2025-10-10T15:18:43
O004440,M00319,C012590,shipped,,2025-04-21T21:01:38,2025-04-21T22:48:38
O004441,M00726,C019138,shipped,,2025-08-28T13:52:01,2025-08-28T15:01:01
O004442,M03614,C006925,shipped,,2024-11-26T08:49:03,2024-11-26T10:40:03
O004443,M01815,C017421,shipped,,2025-08-08T06:27:08,2025-08-08T07:39:08
O004444,M03326,C010475,partially_shipped,,2026-03-30T05:02:06,2026-03-30T05:23:06
O004445,M03931,C014052,shipped,,2025-09-11T08:15:52,2025-09-11T09:16:52
O004446,M00804,C012164,shipped,,2025-12-18T08:47:00,2025-12-18T09:33:00
O004447,M03071,C001066,shipped,,2025-03-04T18:22:45,2025-03-04T18:40:45
O004448,M03028,C006642,shipped,,2025-06-27T20:52:29,2025-06-27T21:09:29
O004449,M00903,C006295,shipped,,2025-10-31T00:53:56,2025-10-31T02:26:56
O004450,M01224,C000616,shipped,,2025-12-31T06:45:49,2025-12-31T07:32:49
O004451,M03990,C003809,shipped,,2024-12-25T19:58:38,2024-12-25T21:15:38
O004452,M04648,C007205,shipped,,2026-03-22T08:59:10,2026-03-22T10:48:10
O004453,M00452,C014579,partially_shipped,,2026-03-17T06:03:04,2026-03-17T07:29:04
O004454,M04463,C010272,shipped,,2025-02-14T23:33:26,2025-02-14T23:41:26
O004455,M01568,C003819,shipped,,2025-04-07T16:27:39,2025-04-07T18:18:39
O004456,M03412,C010600,shipped,,2025-09-08T06:15:41,2025-09-08T07:11:41
O004457,M02961,C009990,shipped,,2025-04-25T21:58:08,2025-04-25T23:44:08
O004458,M00991,C012531,shipped,,2026-02-01T18:48:24,2026-02-01T18:58:24
O004459,M04961,C005632,shipped,,2025-07-12T01:49:00,2025-07-12T02:33:00
O004460,M01091,C008158,shipped,,2025-04-01T19:39:02,2025-04-01T19:59:02
O004461,M01336,C006063,shipped,,2025-03-08T18:07:10,2025-03-08T18:11:10
O004462,M00889,C018529,shipped,,2025-09-01T22:09:28,2025-09-02T00:00:28
O004463,M02302,C016435,pending,,2026-01-17T13:39:35,2026-01-17T14:14:35
O004464,M03702,C013098,shipped,,2024-12-15T08:35:21,2024-12-15T09:51:21
O004465,M00394,C009037,shipped,,2025-09-19T08:17:48,2025-09-19T08:54:48
O004466,M03710,C017084,pending,,2025-11-17T11:09:12,2025-11-17T11:49:12
O004467,M02606,C010708,shipped,,2024-11-06T21:53:46,2024-11-06T23:05:46
O004468,M04464,C017782,shipped,,2025-12-22T14:38:44,2025-12-22T14:56:44
O004469,M01873,C010795,shipped,,2025-07-29T17:23:24,2025-07-29T18:26:24
O004470,M03037,C011577,shipped,,2025-11-01T21:47:50,2025-11-01T23:07:50
O004471,M01953,C001609,shipped,,2025-11-01T21:59:00,2025-11-01T23:31:00
O004472,M02335,C011062,shipped,,2025-09-04T13:13:13,2025-09-04T14:57:13
O004473,M03155,C015738,shipped,false,2024-11-06T15:34:51,2024-11-06T16:17:51
O004474,M02032,C017705,shipped,,2024-12-28T11:31:43,2024-12-28T12:07:43
O004475,M02840,C016756,shipped,,2026-03-30T00:48:06,2026-03-30T01:09:06
O004476,M02244,C013681,shipped,,2024-12-07T15:06:06,2024-12-07T16:14:06
O004477,M00491,C014740,shipped,,2025-09-07T06:03:20,2025-09-07T06:54:20
O004478,M02982,C007780,shipped,,2024-12-27T23:12:28,2024-12-28T00:13:28
O004479,M00854,C010672,shipped,,2024-12-03T02:52:57,2024-12-03T03:20:57
O004480,M04230,C018751,shipped,,2025-03-06T03:45:48,2025-03-06T04:27:48
O004481,M00942,C006255,shipped,,2025-11-25T05:48:03,2025-11-25T06:13:03
O004482,M03329,C010029,shipped,,2024-11-14T23:31:17,2024-11-14T23:34:17
O004483,M00935,C013220,shipped,,2025-06-30T01:40:29,2025-06-30T02:56:29
O004484,M02323,C019260,partially_shipped,,2024-12-24T18:38:07,2024-12-24T18:57:07
O004485,M03327,C004481,shipped,,2026-04-01T04:59:09,2026-04-01T05:02:09
O004486,M02115,C011330,shipped,,2025-09-11T15:38:56,2025-09-11T15:51:56
O004487,M04741,C000206,shipped,,2025-05-19T07:20:18,2025-05-19T09:02:18
O004488,M01435,C003970,shipped,,2025-08-27T14:47:14,2025-08-27T15:06:14
O004489,M01037,C015594,shipped,,2025-10-30T15:04:51,2025-10-30T16:57:51
O004490,M03557,C013167,shipped,,2025-02-02T01:48:14,2025-02-02T03:46:14
O004491,M00124,C000958,shipped,,2025-12-25T12:42:34,2025-12-25T13:33:34
O004492,M03279,C013123,partially_shipped,,2025-05-26T09:08:50,2025-05-26T10:04:50
O004493,M03787,C007788,shipped,,2025-05-12T20:52:03,2025-05-12T22:47:03
O004494,M04243,C003506,shipped,,2025-11-23T10:34:08,2025-11-23T12:26:08
O004495,M04682,C018182,shipped,,2025-01-05T15:31:46,2025-01-05T16:54:46
O004496,M02537,C008800,shipped,,2026-02-20T22:24:33,2026-02-20T23:49:33
O004497,M02359,C010289,shipped,,2025-11-18T22:03:51,2025-11-18T23:41:51
O004498,M00697,C018027,shipped,,2025-07-27T08:06:06,2025-07-27T08:18:06
O004499,M00991,C003238,shipped,,2025-07-06T22:02:31,2025-07-06T23:12:31
O004500,M04185,C012080,pending,,2025-05-02T17:18:21,2025-05-02T18:06:21
O004501,M03158,C004210,shipped,,2025-09-23T16:22:03,2025-09-23T16:23:03
O004502,M03179,C016568,shipped,,2025-07-08T00:57:34,2025-07-08T02:23:34
O004503,M04847,C007238,shipped,,2025-10-13T11:02:16,2025-10-13T12:38:16
O004504,M02414,C005349,shipped,,2025-02-12T11:30:48,2025-02-12T12:43:48
O004505,M04547,C012960,partially_shipped,,2025-11-19T17:41:58,2025-11-19T17:54:58
O004506,M03099,C006755,shipped,,2025-11-16T00:57:46,2025-11-16T02:16:46
O004507,M04275,C018972,cancelled,,2025-06-09T02:11:51,
O004508,M02123,C009442,shipped,,2025-07-26T19:29:21,2025-07-26T20:03:21
O004509,M02357,C003230,shipped,true,2025-07-21T13:58:52,2025-07-21T14:47:52
O004510,M00449,C006906,shipped,,2025-11-03T20:28:31,2025-11-03T21:13:31
O004511,M01329,C011475,shipped,,2025-11-07T01:21:44,2025-11-07T02:47:44
O004512,M03618,C013371,shipped,,2024-12-25T03:30:53,2024-12-25T04:43:53
O004513,M02732,C010561,cancelled,,2025-09-16T17:09:29,
O004514,M01871,C016668,shipped,,2025-10-21T23:33:43,2025-10-21T23:57:43
O004515,M02434,C008696,pending,,2025-08-15T04:04:37,2025-08-15T04:22:37
O004516,M03895,C004130,shipped,,2025-02-18T06:42:52,2025-02-18T07:34:52
O004517,M04441,C001624,shipped,,2025-03-20T04:53:15,2025-03-20T05:26:15
O004518,M02127,C007834,shipped,,2025-11-01T23:57:47,2025-11-02T00:23:47
O004519,M00517,C001008,shipped,,2026-02-20T18:03:40,2026-02-20T18:06:40
O004520,M01845,C012031,shipped,,2025-08-24T15:31:26,2025-08-24T15:45:26
O004521,M03886,C001039,shipped,,2025-05-02T23:30:47,2025-05-03T00:52:47
O004522,M01886,C017453,shipped,,2025-10-24T07:30:57,2025-10-24T09:00:57
O004523,M02312,C018465,shipped,,2025-05-11T03:18:08,2025-05-11T04:48:08
O004524,M00392,C002178,shipped,,2025-01-04T12:37:47,2025-01-04T14:34:47
O004525,M04542,C005759,shipped,,2024-11-05T12:17:10,2024-11-05T14:16:10
O004526,M02139,C010522,shipped,,2025-08-06T22:49:45,2025-08-06T23:06:45
O004527,M02992,C007874,shipped,,2026-01-24T22:36:04,2026-01-25T00:25:04
O004528,M00395,C001492,partially_shipped,,2026-04-02T09:21:18,2026-04-02T11:13:18
O004529,M04298,C010509,shipped,,2025-11-19T01:58:32,2025-11-19T03:44:32
O004530,M01597,C003859,shipped,,2025-04-27T21:57:53,2025-04-27T23:33:53
O004531,M01385,C010015,partially_shipped,,2025-12-03T20:57:22,2025-12-03T22:04:22
O004532,M04213,C002638,shipped,,2025-08-15T12:41:23,2025-08-15T13:54:23
O004533,M02137,C017880,shipped,,2025-11-14T11:36:45,2025-11-14T12:42:45
O004534,M03290,C016899,shipped,,2024-11-02T13:23:14,2024-11-02T14:45:14
O004535,M02522,C008427,shipped,,2026-01-25T02:33:37,2026-01-25T04:03:37
O004536,M00678,C005001,shipped,,2025-05-27T06:53:17,2025-05-27T07:37:17
O004537,M01398,C016762,shipped,,2025-12-22T23:29:28,2025-12-23T00:33:28
O004538,M02374,C017624,shipped,,2025-07-28T03:39:43,2025-07-28T03:41:43
O004539,M01066,C015060,shipped,,2025-09-15T02:46:01,2025-09-15T03:52:01
O004540,M03047,C001217,partially_shipped,,2025-09-24T04:26:17,2025-09-24T05:18:17
O004541,M03708,C017587,shipped,,2025-07-20T16:52:19,2025-07-20T17:55:19
O004542,M02967,C003033,shipped,,2024-12-10T17:20:54,2024-12-10T17:51:54
O004543,M04834,C004304,shipped,,2026-03-27T16:21:09,2026-03-27T17:52:09
O004544,M01934,C009279,shipped,,2024-12-17T23:27:12,2024-12-17T23:43:12
O004545,M04132,C007118,shipped,,2026-03-02T06:25:54,2026-03-02T07:35:54
O004546,M00150,C019740,shipped,,2024-11-17T15:38:03,2024-11-17T17:16:03
O004547,M04544,C018794,shipped,,2025-12-22T06:23:42,2025-12-22T07:41:42
O004548,M02811,C017887,shipped,,2025-11-15T00:03:42,2025-11-15T01:07:42
O004549,M03311,C004584,shipped,,2026-03-04T03:19:30,2026-03-04T04:37:30
O004550,M00909,C018878,shipped,,2025-05-25T16:06:37,2025-05-25T16:09:37
O004551,M02646,C012418,shipped,,2025-06-16T09:04:08,2025-06-16T10:32:08
O004552,M04005,C002489,shipped,,2025-07-17T05:56:10,2025-07-17T06:02:10
O004553,M04075,C004468,shipped,,2025-09-20T09:12:39,2025-09-20T10:18:39
O004554,M00194,C016604,shipped,,2025-10-11T09:16:46,2025-10-11T10:30:46
O004555,M04961,C006965,shipped,,2025-03-08T05:46:30,2025-03-08T07:15:30
O004556,M03368,C017819,cancelled,,2025-01-31T21:23:48,
O004557,M01884,C006215,shipped,,2026-01-30T10:28:22,2026-01-30T11:42:22
O004558,M04858,C003932,shipped,,2025-12-26T18:02:27,2025-12-26T18:12:27
O004559,M02589,C005481,cancelled,,2024-11-15T05:11:24,
O004560,M02770,C009412,shipped,,2025-11-19T06:53:25,2025-11-19T07:06:25
O004561,M01831,C016838,shipped,,2026-01-21T05:18:35,2026-01-21T06:01:35
O004562,M00550,C002941,shipped,,2025-09-06T00:49:40,2025-09-06T01:33:40
O004563,M02179,C010399,partially_shipped,,2025-07-16T08:54:34,2025-07-16T10:35:34
O004564,M00948,C007415,shipped,,2025-04-30T14:00:48,2025-04-30T14:44:48
O004565,M02166,C017393,shipped,,2025-06-16T11:59:24,2025-06-16T13:44:24
O004566,M02329,C009933,shipped,,2025-09-04T08:48:27,2025-09-04T10:18:27
O004567,M02099,C000326,shipped,,2025-09-06T05:05:28,2025-09-06T05:17:28
O004568,M02984,C004774,cancelled,,2025-04-26T19:14:17,
O004569,M00889,C009053,partially_shipped,,2025-12-15T13:54:24,2025-12-15T15:52:24
O004570,M02882,C013438,shipped,,2026-01-18T15:20:48,2026-01-18T16:10:48
O004571,M00210,C014720,shipped,,2025-12-20T03:36:18,2025-12-20T04:25:18
O004572,M04909,C015194,pending,,2024-11-17T17:25:45,2024-11-17T18:09:45
O004573,M03655,C001553,shipped,,2025-03-05T00:15:42,2025-03-05T01:06:42
O004574,M04868,C006263,pending,,2024-11-08T09:10:30,2024-11-08T09:11:30
O004575,M00964,C019872,shipped,,2025-12-15T00:16:05,2025-12-15T01:19:05
O004576,M02241,C019653,shipped,,2025-05-15T13:10:21,2025-05-15T14:49:21
O004577,M01808,C008562,pending,,2025-09-02T09:00:01,2025-09-02T09:28:01
O004578,M00924,C018049,shipped,,2026-03-16T19:53:53,2026-03-16T20:10:53
O004579,M02117,C014929,shipped,,2025-05-31T10:19:47,2025-05-31T10:45:47
O004580,M04133,C008301,shipped,,2025-03-10T09:17:35,2025-03-10T10:08:35
O004581,M00450,C005903,shipped,true,2025-01-11T22:26:14,2025-01-11T22:52:14
O004582,M03153,C002146,shipped,,2025-08-24T10:18:19,2025-08-24T11:49:19
O004583,M03483,C013806,pending,,2026-02-24T23:50:06,2026-02-25T00:26:06
O004584,M03337,C002854,partially_shipped,,2025-07-15T23:10:27,2025-07-15T23:19:27
O004585,M02556,C015467,shipped,,2025-01-29T01:59:07,2025-01-29T02:00:07
O004586,M03297,C017520,shipped,,2025-02-12T13:32:00,2025-02-12T14:15:00
O004587,M02511,C018454,cancelled,,2025-03-03T05:02:38,
O004588,M02082,C004477,partially_shipped,,2026-04-12T02:48:05,2026-04-12T04:06:05
O004589,M00620,C016514,shipped,,2025-09-17T07:49:37,2025-09-17T08:04:37
O004590,M04627,C016648,shipped,,2025-02-28T20:53:35,2025-02-28T22:45:35
O004591,M02420,C008959,shipped,,2024-12-08T06:28:01,2024-12-08T06:33:01
O004592,M04070,C006649,cancelled,,2024-12-16T15:21:42,
O004593,M01188,C005917,shipped,,2025-12-03T18:04:44,2025-12-03T19:31:44
O004594,M03015,C007459,shipped,,2025-09-04T13:37:16,2025-09-04T14:21:16
O004595,M04706,C011012,shipped,,2024-12-18T20:25:44,2024-12-18T21:40:44
O004596,M00841,C018452,shipped,,2025-01-25T14:46:34,2025-01-25T14:53:34
O004597,M02678,C014476,cancelled,,2025-05-02T09:24:19,
O004598,M02175,C001545,cancelled,,2026-03-24T21:19:36,
O004599,M01716,C013932,cancelled,,2025-03-21T19:58:34,
O004600,M04454,C012224,shipped,,2025-05-25T11:42:29,2025-05-25T12:48:29
O004601,M03341,C014919,shipped,,2025-09-05T03:49:50,2025-09-05T04:30:50
O004602,M04533,C014483,shipped,,2025-04-14T22:59:48,2025-04-14T23:52:48
O004603,M02653,C002089,shipped,true,2025-12-08T18:34:36,2025-12-08T19:54:36
O004604,M04330,C000762,shipped,,2025-04-22T01:46:02,2025-04-22T03:37:02
O004605,M03451,C014183,shipped,,2025-10-06T07:49:12,2025-10-06T09:07:12
O004606,M04620,C005605,shipped,,2025-08-19T18:13:56,2025-08-19T19:29:56
O004607,M02215,C006156,shipped,true,2025-09-17T05:08:13,2025-09-17T07:01:13
O004608,M02770,C011028,shipped,,2025-08-20T01:28:13,2025-08-20T03:23:13
O004609,M03190,C003913,shipped,true,2026-02-03T07:52:51,2026-02-03T09:41:51
O004610,M01262,C004902,shipped,,2026-03-11T11:19:51,2026-03-11T12:08:51
O004611,M01214,C010719,shipped,,2025-04-30T08:39:46,2025-04-30T10:14:46
O004612,M03315,C018495,shipped,,2025-02-07T22:05:55,2025-02-07T22:44:55
O004613,M04082,C019799,shipped,,2025-01-01T10:26:39,2025-01-01T11:02:39
O004614,M04918,C012557,shipped,,2025-07-28T14:07:33,2025-07-28T15:47:33
O004615,M02603,C004377,partially_shipped,,2025-04-13T23:57:33,2025-04-14T00:24:33
O004616,M03576,C019389,shipped,,2026-03-12T08:54:40,2026-03-12T09:38:40
O004617,M02189,C019911,shipped,,2024-12-01T04:58:35,2024-12-01T06:12:35
O004618,M02532,C003986,shipped,,2024-11-11T16:11:51,2024-11-11T16:43:51
O004619,M03976,C014804,shipped,,2025-05-24T07:51:28,2025-05-24T09:47:28
O004620,M01573,C008313,partially_shipped,,2025-07-14T02:01:05,2025-07-14T02:07:05
O004621,M02230,C007595,shipped,,2025-04-24T17:50:18,2025-04-24T18:24:18
O004622,M01054,C014421,shipped,,2026-03-15T12:09:34,2026-03-15T12:58:34
O004623,M00807,C011791,shipped,,2026-03-27T11:34:54,2026-03-27T12:15:54
O004624,M02927,C017111,shipped,,2026-02-06T03:55:20,2026-02-06T05:53:20
O004625,M02957,C008040,shipped,,2025-04-01T10:12:37,2025-04-01T12:01:37
O004626,M03648,C005391,shipped,,2025-09-03T17:21:53,2025-09-03T17:57:53
O004627,M01946,C007615,shipped,,2025-07-24T09:27:18,2025-07-24T09:50:18
O004628,M04958,C006115,shipped,,2025-01-20T01:17:14,2025-01-20T02:19:14
O004629,M02403,C011206,shipped,,2025-03-25T13:54:43,2025-03-25T14:45:43
O004630,M01433,C015889,shipped,,2025-12-03T23:19:07,2025-12-03T23:44:07
O004631,M01145,C009548,shipped,,2026-02-13T18:54:17,2026-02-13T20:13:17
O004632,M04573,C014758,shipped,,2026-02-13T00:27:25,2026-02-13T01:45:25
O004633,M02931,C003543,shipped,,2025-04-09T13:00:12,2025-04-09T13:59:12
O004634,M00962,C014226,partially_shipped,,2024-12-07T01:59:59,2024-12-07T03:22:59
O004635,M00562,C002376,shipped,,2025-09-01T15:23:16,2025-09-01T15:57:16
O004636,M04344,C001683,shipped,,2025-01-31T08:49:28,2025-01-31T09:59:28
O004637,M02985,C002014,shipped,,2024-12-20T10:37:28,2024-12-20T11:04:28
O004638,M02272,C018510,pending,,2025-05-28T05:19:58,2025-05-28T07:08:58
O004639,M04146,C015291,shipped,,2024-12-24T05:04:41,2024-12-24T05:26:41
O004640,M02994,C005723,cancelled,,2025-08-13T05:22:59,
O004641,M00365,C017578,shipped,,2025-12-31T20:01:41,2025-12-31T21:27:41
O004642,M04030,C011467,shipped,,2025-02-04T09:59:48,2025-02-04T11:58:48
O004643,M01747,C014326,shipped,,2025-11-18T17:52:03,2025-11-18T17:56:03
O004644,M01530,C014046,shipped,,2026-02-21T04:40:03,2026-02-21T06:32:03
O004645,M00307,C010646,shipped,,2026-04-04T16:28:35,2026-04-04T18:02:35
O004646,M03749,C017481,shipped,,2025-10-17T06:10:17,2025-10-17T07:33:17
O004647,M00633,C002544,shipped,,2025-11-17T02:11:38,2025-11-17T02:41:38
O004648,M03170,C006721,shipped,,2025-03-02T22:13:37,2025-03-02T22:56:37
O004649,M01999,C001871,shipped,,2025-01-16T04:15:03,2025-01-16T06:11:03
O004650,M03608,C014412,shipped,,2026-04-16T18:57:45,2026-04-16T19:02:45
O004651,M02257,C014199,shipped,,2025-09-19T09:03:45,2025-09-19T09:30:45
O004652,M02336,C009175,shipped,,2026-01-11T16:48:13,2026-01-11T17:12:13
O004653,M03928,C004315,shipped,true,2025-10-07T04:51:08,2025-10-07T06:26:08
O004654,M02054,C001956,partially_shipped,,2024-11-28T07:34:31,2024-11-28T07:50:31
O004655,M04709,C005651,shipped,true,2025-05-27T11:39:20,2025-05-27T13:26:20
O004656,M02953,C006772,shipped,,2025-02-28T04:47:18,2025-02-28T06:13:18
O004657,M03181,C005578,shipped,,2026-03-14T19:11:23,2026-03-14T19:46:23
O004658,M04072,C006265,shipped,,2025-12-11T07:04:39,2025-12-11T07:28:39
O004659,M03027,C012145,shipped,,2025-01-20T17:33:57,2025-01-20T17:37:57
O004660,M03912,C005360,shipped,,2025-03-14T12:12:04,2025-03-14T13:24:04
O004661,M04706,C013154,shipped,,2025-10-15T01:53:18,2025-10-15T02:51:18
O004662,M01998,C018345,partially_shipped,,2025-11-08T05:01:50,2025-11-08T06:27:50
O004663,M00256,C013898,shipped,,2026-01-12T16:18:12,2026-01-12T18:06:12
O004664,M02491,C016796,shipped,,2024-11-10T16:45:06,2024-11-10T17:57:06
O004665,M01666,C014432,shipped,,2026-03-17T02:37:33,2026-03-17T03:34:33
O004666,M03673,C007013,shipped,,2025-06-30T16:19:37,2025-06-30T16:20:37
O004667,M02302,C019984,shipped,,2026-03-09T04:00:21,2026-03-09T05:34:21
O004668,M02497,C003217,shipped,,2025-02-08T19:42:22,2025-02-08T20:39:22
O004669,M01667,C015257,shipped,,2025-03-03T19:21:16,2025-03-03T20:29:16
O004670,M01645,C010719,shipped,,2025-06-20T10:52:07,2025-06-20T11:56:07
O004671,M04969,C019617,shipped,,2025-05-09T18:35:45,2025-05-09T20:11:45
O004672,M04194,C005691,shipped,,2024-12-16T06:56:47,2024-12-16T07:45:47
O004673,M04133,C017685,shipped,false,2025-01-12T08:49:59,2025-01-12T09:18:59
O004674,M03054,C015105,shipped,,2025-06-03T12:18:32,2025-06-03T13:20:32
O004675,M03290,C008324,shipped,,2025-12-04T18:31:08,2025-12-04T19:03:08
O004676,M01723,C016159,shipped,,2025-09-17T03:25:47,2025-09-17T05:11:47
O004677,M03178,C000221,shipped,,2026-04-14T03:28:16,2026-04-14T05:19:16
O004678,M03443,C009457,shipped,,2026-03-08T12:37:04,2026-03-08T12:55:04
O004679,M04793,C008093,shipped,,2025-09-02T17:25:21,2025-09-02T17:44:21
O004680,M00189,C002665,shipped,,2026-02-06T12:23:13,2026-02-06T13:53:13
O004681,M03012,C002637,shipped,,2025-06-21T15:04:12,2025-06-21T16:20:12
O004682,M02489,C000238,shipped,,2024-12-20T21:28:39,2024-12-20T23:04:39
O004683,M04458,C014767,shipped,,2025-03-12T21:12:08,2025-03-12T21:31:08
O004684,M04697,C001087,shipped,,2026-04-16T02:33:46,2026-04-16T04:24:46
O004685,M00741,C007162,shipped,,2025-02-04T09:23:00,2025-02-04T11:23:00
O004686,M00834,C004067,shipped,,2026-03-04T14:35:57,2026-03-04T16:13:57
O004687,M00862,C003918,cancelled,,2025-07-26T18:43:52,
O004688,M04827,C008819,shipped,,2025-08-03T16:25:43,2025-08-03T18:24:43
O004689,M02253,C018135,shipped,,2024-12-14T05:11:34,2024-12-14T07:11:34
O004690,M00314,C013876,shipped,,2025-03-17T06:54:04,2025-03-17T08:45:04
O004691,M00589,C008206,shipped,,2026-02-06T01:50:08,2026-02-06T03:26:08
O004692,M04867,C009140,shipped,,2025-09-08T11:59:48,2025-09-08T13:04:48
O004693,M04501,C013100,shipped,,2025-04-15T19:07:53,2025-04-15T20:08:53
O004694,M04616,C006455,shipped,,2025-10-18T16:05:04,2025-10-18T16:36:04
O004695,M02787,C002915,shipped,,2025-02-12T23:36:47,2025-02-13T00:55:47
O004696,M04526,C010912,shipped,,2024-11-22T03:09:50,2024-11-22T03:14:50
O004697,M03034,C012169,cancelled,,2026-03-18T02:50:37,
O004698,M04785,C016502,cancelled,,2025-12-20T09:08:36,
O004699,M01473,C008920,shipped,false,2025-10-19T03:10:54,2025-10-19T03:58:54
O004700,M03712,C011235,shipped,,2026-04-11T14:59:17,2026-04-11T15:19:17
O004701,M02829,C011354,pending,,2024-12-03T16:11:41,2024-12-03T17:27:41
O004702,M04282,C014446,shipped,,2026-02-08T02:29:18,2026-02-08T02:57:18
O004703,M04762,C001327,shipped,,2025-08-23T09:26:09,2025-08-23T11:22:09
O004704,M01891,C015827,partially_shipped,,2024-12-07T05:56:33,2024-12-07T06:39:33
O004705,M01504,C002601,shipped,,2025-05-28T01:21:21,2025-05-28T01:41:21
O004706,M01486,C018565,shipped,,2026-04-04T22:04:57,2026-04-04T23:58:57
O004707,M02284,C013749,shipped,,2026-03-02T05:34:01,2026-03-02T07:08:01
O004708,M03179,C013380,shipped,,2024-11-25T03:26:37,2024-11-25T03:46:37
O004709,M03025,C014593,shipped,,2025-10-10T03:36:32,2025-10-10T05:09:32
O004710,M04407,C004501,shipped,,2024-12-19T20:45:20,2024-12-19T21:33:20
O004711,M00540,C019371,shipped,,2025-08-24T09:38:40,2025-08-24T09:52:40
O004712,M01456,C006943,shipped,,2026-03-17T01:04:14,2026-03-17T02:39:14
O004713,M03436,C018908,shipped,,2024-12-23T00:53:31,2024-12-23T02:29:31
O004714,M00996,C012099,shipped,,2025-05-05T14:16:43,2025-05-05T15:54:43
O004715,M02447,C010296,shipped,,2026-03-11T03:51:01,2026-03-11T03:56:01
O004716,M01761,C019427,partially_shipped,,2024-12-04T14:14:44,2024-12-04T15:17:44
O004717,M01358,C009149,shipped,,2024-11-20T19:17:09,2024-11-20T20:58:09
O004718,M03452,C009842,shipped,true,2025-10-23T12:58:21,2025-10-23T13:08:21
