shipment_id,order_id,shipped_at
S0006560,O006060,2025-01-09T05:34:56
S0006561,O006061,2025-03-07T10:45:28
S0006562,O006062,2025-08-02T17:12:17
S0006563,O006063,2026-01-03T22:37:53
S0006564,O006064,2025-09-23T18:23:12
S0006565,O006065,2025-08-06T18:50:30
S0006566,O006067,2025-06-27T14:11:31
S0006567,O006068,2025-07-18T04:16:22
S0006568,O006069,2025-07-08T22:01:38
S0006569,O006069,2025-08-05T22:01:38
S0006570,O006069,2025-07-26T22:01:38
S0006571,O006070,2025-10-28T05:27:43
S0006572,O006071,2026-03-21T13:52:58
S0006573,O006072,2025-09-30T08:09:15
S0006574,O006072,2025-11-09T08:09:15
S0006575,O006072,2025-10-26T08:09:15
S0006576,O006073,2024-12-20T19:08:42
S0006577,O006074,2025-12-08T12:13:58
S0006578,O006075,2024-12-11T10:14:22
S0006579,O006076,2025-05-04T17:18:04
S0006580,O006077,2024-12-11T18:28:51
S0006581,O006078,2025-01-17T20:37:12
S0006582,O006079,2025-03-28T21:37:27
S0006583,O006080,2025-11-24T12:42:44
S0006584,O006081,2025-09-17T17:14:10
S0006585,O006082,2025-11-18T01:11:12
S0006586,O006083,2025-12-09T02:30:25
S0006587,O006084,2025-06-19T08:32:52
S0006588,O006085,2025-03-03T00:10:09
S0006589,O006086,2025-05-15T00:20:30
S0006590,O006087,2025-01-18T17:55:06
S0006591,O006087,2025-03-12T17:55:06
S0006592,O006088,2026-03-11T07:46:55
S0006593,O006089,2025-10-17T20:21:44
S0006594,O006090,2026-01-18T16:37:44
S0006595,O006091,2026-04-16T17:48:53
S0006596,O006092,2025-09-22T15:40:06
S0006597,O006093,2025-02-22T09:46:51
S0006598,O006094,2025-04-30T08:15:42
S0006599,O006095,2025-12-11T02:20:02
S0006600,O006096,2025-09-23T18:31:17
S0006601,O006097,2025-01-22T22:04:26
S0006602,O006097,2025-02-21T22:04:26
S0006603,O006097,2025-03-19T22:04:26
S0006604,O006098,2025-01-13T20:58:15
S0006605,O006098,2025-02-02T20:58:15
S0006606,O006098,2025-03-05T20:58:15
S0006607,O006099,2026-01-15T05:04:22
S0006608,O006100,2025-07-24T19:56:21
S0006609,O006101,2025-10-25T02:56:22
S0006610,O006102,2026-02-14T18:55:04
S0006611,O006103,2026-04-10T13:41:36
S0006612,O006103,2026-05-01T00:00:00
S0006613,O006104,2025-04-21T12:37:32
S0006614,O006104,2025-05-15T12:37:32
S0006615,O006104,2025-06-02T12:37:32
S0006616,O006105,2025-07-21T10:49:39
S0006617,O006106,2025-06-29T06:37:23
S0006618,O006107,2025-12-23T19:01:24
S0006619,O006108,2025-05-14T03:38:20
S0006620,O006110,2026-02-20T10:53:58
S0006621,O006110,2026-04-11T10:53:58
S0006622,O006111,2024-11-15T08:23:35
S0006623,O006112,2025-02-06T02:27:11
S0006624,O006113,2026-04-19T19:50:20
S0006625,O006115,2025-09-06T06:34:11
S0006626,O006116,2025-05-20T03:38:21
S0006627,O006116,2025-06-14T03:38:21
S0006628,O006117,2025-01-03T05:57:58
S0006629,O006118,2025-03-15T12:44:40
S0006630,O006118,2025-04-17T12:44:40
S0006631,O006118,2025-04-17T12:44:40
S0006632,O006119,2025-08-04T01:34:39
S0006633,O006120,2025-09-03T09:43:19
S0006634,O006124,2025-08-28T03:54:34
S0006635,O006125,2025-06-07T21:42:04
S0006636,O006125,2025-06-23T21:42:04
S0006637,O006125,2025-07-19T21:42:04
S0006638,O006126,2025-11-29T17:08:36
S0006639,O006126,2026-01-01T17:08:36
S0006640,O006127,2024-11-15T00:32:46
S0006641,O006128,2025-07-27T23:56:21
S0006642,O006129,2025-10-22T13:58:52
S0006643,O006129,2025-11-29T13:58:52
S0006644,O006130,2025-04-05T20:43:31
S0006645,O006130,2025-05-20T20:43:31
S0006646,O006131,2025-02-05T10:11:53
S0006647,O006132,2025-01-02T10:07:04
S0006648,O006133,2025-06-11T01:06:06
S0006649,O006134,2025-02-11T01:48:15
S0006650,O006135,2025-05-19T16:45:01
S0006651,O006136,2025-06-30T02:45:33
S0006652,O006136,2025-08-26T02:45:33
S0006653,O006136,2025-08-16T02:45:33
S0006654,O006137,2025-09-22T05:07:54
S0006655,O006138,2025-11-16T20:52:20
S0006656,O006138,2026-01-15T20:52:20
S0006657,O006138,2025-12-19T20:52:20
S0006658,O006139,2026-03-16T18:06:33
S0006659,O006140,2025-03-03T15:45:55
S0006660,O006141,2024-12-28T07:21:32
S0006661,O006142,2026-01-09T06:37:39
S0006662,O006143,2025-04-19T16:04:40
S0006663,O006144,2026-03-31T10:05:08
S0006664,O006145,2025-07-05T03:10:57
S0006665,O006146,2025-02-01T15:17:15
S0006666,O006147,2025-08-22T11:36:08
S0006667,O006149,2025-07-26T13:24:23
S0006668,O006149,2025-09-24T13:24:23
S0006669,O006149,2025-09-17T13:24:23
S0006670,O006150,2025-07-03T10:35:56
S0006671,O006151,2026-01-24T13:27:08
S0006672,O006151,2026-03-17T13:27:08
S0006673,O006152,2026-01-30T04:35:35
S0006674,O006153,2025-04-24T13:55:16
S0006675,O006155,2026-01-26T13:19:01
S0006676,O006156,2024-11-28T09:53:42
S0006677,O006157,2025-02-23T03:14:00
S0006678,O006158,2026-04-08T18:44:22
S0006679,O006159,2026-01-15T18:05:23
S0006680,O006160,2026-03-15T09:04:26
S0006681,O006161,2025-04-20T00:06:49
S0006682,O006161,2025-05-14T00:06:49
S0006683,O006162,2026-03-14T02:34:40
S0006684,O006163,2025-04-12T17:57:21
S0006685,O006164,2025-12-20T18:24:40
S0006686,O006165,2025-12-02T12:50:05
S0006687,O006166,2025-03-01T16:00:21
S0006688,O006167,2025-10-26T22:18:47
S0006689,O006169,2025-03-04T23:47:16
S0006690,O006170,2025-04-04T02:38:49
S0006691,O006171,2025-06-12T05:38:14
S0006692,O006172,2025-11-13T09:57:21
S0006693,O006173,2025-08-18T07:39:33
S0006694,O006174,2025-02-05T00:35:07
S0006695,O006175,2026-04-04T21:42:51
S0006696,O006176,2025-10-17T07:01:23
S0006697,O006177,2026-02-22T21:53:12
S0006698,O006179,2025-10-30T07:21:37
S0006699,O006180,2026-01-16T23:36:01
S0006700,O006181,2026-01-28T23:22:53
S0006701,O006182,2025-07-10T20:46:15
S0006702,O006183,2026-02-14T05:24:16
S0006703,O006183,2026-04-11T05:24:16
S0006704,O006183,2026-03-16T05:24:16
S0006705,O006184,2025-07-01T13:30:27
S0006706,O006185,2024-12-30T03:24:39
S0006707,O006186,2025-03-20T07:46:32
S0006708,O006186,2025-05-09T07:46:32
S0006709,O006187,2026-02-21T18:41:29
S0006710,O006188,2025-04-25T19:44:39
S0006711,O006190,2025-03-14T18:19:26
S0006712,O006191,2024-11-12T00:39:01
S0006713,O006192,2025-08-19T23:15:09
S0006714,O006193,2025-10-24T03:41:29
S0006715,O006194,2025-08-10T15:51:32
S0006716,O006195,2026-03-19T09:28:16
S0006717,O006196,2025-04-28T05:39:54
S0006718,O006197,2024-11-12T14:11:52
S0006719,O006198,2026-01-30T12:50:38
S0006720,O006199,2025-09-26T14:53:48
S0006721,O006200,2026-01-27T17:49:13
S0006722,O006201,2025-07-12T06:28:16
S0006723,O006202,2025-03-04T20:20:34
S0006724,O006203,2025-06-03T18:26:48
S0006725,O006204,2025-07-22T08:52:48
S0006726,O006205,2026-03-07T17:48:47
S0006727,O006206,2025-03-03T20:30:10
S0006728,O006207,2025-05-10T20:53:29
S0006729,O006208,2026-03-21T13:25:53
S0006730,O006209,2026-01-05T06:48:03
S0006731,O006210,2025-01-22T07:34:45
S0006732,O006211,2026-02-10T23:49:27
S0006733,O006212,2025-11-06T09:47:43
S0006734,O006213,2026-01-07T18:50:23
S0006735,O006214,2026-03-27T15:54:36
S0006736,O006214,2026-05-01T00:00:00
S0006737,O006215,2025-09-18T17:37:27
S0006738,O006216,2025-02-15T16:54:58
S0006739,O006216,2025-04-13T16:54:58
S0006740,O006216,2025-03-03T16:54:58
S0006741,O006217,2025-02-20T07:53:22
S0006742,O006217,2025-03-25T07:53:22
S0006743,O006217,2025-03-28T07:53:22
S0006744,O006218,2025-01-24T23:10:34
S0006745,O006219,2025-06-29T23:06:53
S0006746,O006219,2025-08-15T23:06:53
S0006747,O006219,2025-07-30T23:06:53
S0006748,O006220,2025-07-27T22:57:09
S0006749,O006221,2025-12-05T00:08:04
S0006750,O006222,2025-02-18T05:59:56
S0006751,O006223,2026-03-28T22:26:40
S0006752,O006225,2025-08-07T18:35:37
S0006753,O006227,2026-04-01T11:39:34
S0006754,O006228,2025-06-08T05:18:55
S0006755,O006229,2025-11-11T08:21:38
S0006756,O006230,2025-03-10T14:05:06
S0006757,O006231,2026-04-13T00:24:56
S0006758,O006232,2026-03-07T03:20:32
S0006759,O006233,2024-11-12T15:16:56
S0006760,O006234,2026-02-18T15:35:13
S0006761,O006235,2025-07-19T06:42:21
S0006762,O006236,2025-04-06T16:33:06
S0006763,O006237,2025-07-04T22:26:09
S0006764,O006238,2025-11-01T10:50:54
S0006765,O006239,2024-11-07T05:05:24
S0006766,O006240,2026-04-09T15:14:32
S0006767,O006241,2025-04-01T15:50:40
S0006768,O006242,2025-07-24T08:09:05
S0006769,O006243,2025-10-25T07:53:00
S0006770,O006244,2026-02-04T09:36:42
S0006771,O006245,2026-01-19T23:08:54
S0006772,O006246,2025-12-08T20:55:42
S0006773,O006248,2026-04-17T03:11:17
S0006774,O006249,2026-03-01T08:17:18
S0006775,O006250,2025-07-22T04:17:38
S0006776,O006251,2025-08-14T23:42:42
S0006777,O006253,2026-01-08T15:08:34
S0006778,O006254,2025-08-31T16:46:49
S0006779,O006255,2026-01-22T17:47:38
S0006780,O006256,2025-01-01T02:58:30
S0006781,O006256,2025-01-18T02:58:30
S0006782,O006256,2025-01-20T02:58:30
S0006783,O006257,2025-08-14T04:52:48
S0006784,O006258,2026-04-22T19:33:59
S0006785,O006259,2025-04-11T19:11:23
S0006786,O006260,2025-05-09T17:56:45
S0006787,O006260,2025-06-02T17:56:45
S0006788,O006260,2025-05-25T17:56:45
S0006789,O006261,2025-12-31T17:01:43
S0006790,O006262,2025-06-07T04:51:28
S0006791,O006263,2025-02-12T21:03:10
S0006792,O006264,2026-04-24T19:29:05
S0006793,O006265,2026-04-05T09:37:38
S0006794,O006266,2025-06-03T09:19:19
S0006795,O006267,2025-03-17T06:59:00
S0006796,O006268,2025-01-27T04:14:16
S0006797,O006269,2025-08-02T04:07:20
S0006798,O006270,2025-11-20T01:50:47
S0006799,O006271,2025-12-12T19:52:07
S0006800,O006272,2025-07-27T09:18:55
S0006801,O006273,2025-08-09T08:48:07
S0006802,O006273,2025-10-06T08:48:07
S0006803,O006274,2025-09-20T10:46:04
S0006804,O006275,2025-10-08T05:41:35
S0006805,O006277,2025-01-04T00:08:57
S0006806,O006279,2026-01-22T05:37:42
S0006807,O006281,2025-01-10T10:14:46
S0006808,O006282,2025-02-26T11:06:05
S0006809,O006282,2025-03-28T11:06:05
S0006810,O006282,2025-04-21T11:06:05
S0006811,O006283,2025-06-24T12:11:48
S0006812,O006285,2025-07-23T12:26:38
S0006813,O006286,2025-05-03T08:56:51
S0006814,O006286,2025-05-19T08:56:51
S0006815,O006286,2025-06-19T08:56:51
S0006816,O006287,2026-03-10T04:29:50
S0006817,O006288,2026-03-31T17:29:10
S0006818,O006289,2025-09-08T03:21:06
S0006819,O006290,2025-07-23T12:59:06
S0006820,O006291,2026-02-24T15:43:01
S0006821,O006292,2025-11-11T07:28:32
S0006822,O006293,2025-02-12T13:09:49
S0006823,O006294,2025-12-08T05:54:18
S0006824,O006295,2025-05-17T02:11:31
S0006825,O006296,2025-09-14T13:35:09
S0006826,O006298,2025-08-05T07:28:22
S0006827,O006300,2025-12-10T08:32:20
S0006828,O006300,2026-01-12T08:32:20
S0006829,O006300,2026-01-19T08:32:20
S0006830,O006301,2024-12-29T11:19:37
S0006831,O006302,2025-03-10T15:07:29
S0006832,O006302,2025-04-05T15:07:29
S0006833,O006302,2025-04-17T15:07:29
S0006834,O006303,2025-08-07T00:55:42
S0006835,O006304,2025-08-07T19:48:55
S0006836,O006305,2025-12-28T00:28:34
S0006837,O006306,2025-08-22T08:22:20
S0006838,O006307,2025-06-10T01:36:52
S0006839,O006308,2026-04-09T11:16:23
S0006840,O006309,2025-08-22T21:08:05
S0006841,O006310,2024-12-21T06:02:37
S0006842,O006311,2025-09-09T11:17:22
S0006843,O006312,2025-05-11T08:27:52
S0006844,O006313,2025-07-10T20:24:52
S0006845,O006315,2026-03-04T20:46:49
S0006846,O006316,2025-06-12T21:36:08
S0006847,O006317,2025-10-05T08:20:55
S0006848,O006318,2025-06-11T13:33:14
S0006849,O006318,2025-07-21T13:33:14
S0006850,O006319,2025-07-07T23:04:11
S0006851,O006319,2025-08-19T23:04:11
S0006852,O006319,2025-07-23T23:04:11
S0006853,O006320,2025-02-08T21:22:20
S0006854,O006321,2026-03-08T05:04:11
S0006855,O006322,2025-01-23T06:17:59
S0006856,O006323,2025-01-12T06:43:53
S0006857,O006324,2025-08-20T15:33:52
S0006858,O006324,2025-10-02T15:33:52
S0006859,O006325,2025-11-23T03:09:16
S0006860,O006326,2024-12-07T17:17:37
S0006861,O006326,2024-12-28T17:17:37
S0006862,O006326,2025-01-15T17:17:37
S0006863,O006327,2025-06-05T16:05:38
S0006864,O006328,2025-09-30T04:20:13
S0006865,O006329,2025-07-01T11:52:16
S0006866,O006329,2025-08-22T11:52:16
S0006867,O006331,2025-02-02T03:39:56
S0006868,O006332,2025-12-13T19:24:12
S0006869,O006333,2024-12-31T12:17:51
S0006870,O006334,2026-04-10T18:35:53
S0006871,O006335,2025-12-06T20:25:39
S0006872,O006336,2024-11-16T02:28:54
S0006873,O006337,2026-02-04T16:02:51
S0006874,O006338,2025-01-26T17:57:54
S0006875,O006339,2025-07-29T14:28:32
S0006876,O006340,2025-12-03T15:53:12
S0006877,O006341,2025-02-14T13:31:27
S0006878,O006342,2025-12-03T05:05:31
S0006879,O006343,2026-03-11T17:43:57
S0006880,O006344,2025-06-22T02:11:05
S0006881,O006345,2026-01-05T14:12:27
S0006882,O006346,2024-12-26T02:19:27
S0006883,O006346,2025-02-22T02:19:27
S0006884,O006347,2025-05-19T18:01:18
S0006885,O006348,2024-12-07T18:52:20
S0006886,O006349,2026-01-16T06:19:11
S0006887,O006350,2026-03-31T07:25:11
S0006888,O006351,2026-03-26T23:09:23
S0006889,O006352,2025-05-11T18:20:31
S0006890,O006352,2025-06-17T18:20:31
S0006891,O006353,2024-11-29T07:56:43
S0006892,O006355,2025-11-12T02:35:02
S0006893,O006356,2026-04-23T19:45:58
S0006894,O006357,2025-01-06T20:42:16
S0006895,O006358,2025-01-12T12:51:21
S0006896,O006359,2025-07-20T10:50:03
S0006897,O006360,2024-11-30T15:19:38
S0006898,O006361,2026-01-12T20:57:01
S0006899,O006362,2025-03-06T10:28:55
S0006900,O006363,2024-11-22T06:54:33
S0006901,O006364,2025-02-27T10:33:35
S0006902,O006365,2025-07-25T01:13:17
S0006903,O006369,2025-11-03T11:21:47
S0006904,O006371,2025-09-30T11:08:04
S0006905,O006372,2025-06-29T15:20:35
S0006906,O006373,2025-11-11T17:54:10
S0006907,O006374,2025-07-02T11:07:05
S0006908,O006375,2025-07-11T06:50:25
S0006909,O006376,2025-05-18T23:20:34
S0006910,O006379,2025-11-16T07:40:09
S0006911,O006380,2024-12-30T01:43:20
S0006912,O006381,2025-10-19T13:38:38
S0006913,O006382,2025-01-02T22:05:15
S0006914,O006383,2025-04-22T16:11:11
S0006915,O006384,2026-01-19T12:52:25
S0006916,O006384,2026-02-16T12:52:25
S0006917,O006384,2026-03-02T12:52:25
S0006918,O006385,2025-01-08T00:15:44
S0006919,O006388,2025-12-07T00:33:24
S0006920,O006389,2026-02-13T13:48:42
S0006921,O006390,2024-11-21T21:05:41
S0006922,O006390,2024-12-15T21:05:41
S0006923,O006391,2025-12-10T15:13:18
S0006924,O006392,2025-05-13T08:51:17
S0006925,O006393,2024-11-08T04:29:12
S0006926,O006394,2026-03-11T17:28:19
S0006927,O006395,2025-06-11T17:28:32
S0006928,O006396,2025-07-02T22:29:46
S0006929,O006397,2025-08-25T05:55:50
S0006930,O006398,2025-07-12T17:29:38
S0006931,O006399,2025-03-16T04:06:12
S0006932,O006400,2025-06-12T14:33:35
S0006933,O006401,2025-08-03T16:54:50
S0006934,O006402,2025-04-22T09:24:26
S0006935,O006403,2025-08-31T11:23:46
S0006936,O006404,2025-11-22T03:16:01
S0006937,O006405,2025-06-25T08:31:50
S0006938,O006406,2025-05-20T05:49:09
S0006939,O006407,2025-09-24T12:52:07
S0006940,O006408,2025-01-14T18:10:22
S0006941,O006409,2025-08-18T23:15:52
S0006942,O006410,2026-02-10T17:06:57
S0006943,O006411,2025-11-14T19:16:01
S0006944,O006412,2025-11-30T11:24:50
S0006945,O006413,2026-04-02T00:42:41
S0006946,O006414,2025-09-23T07:08:10
S0006947,O006415,2025-05-05T11:01:06
S0006948,O006416,2025-10-27T08:18:31
S0006949,O006417,2025-05-14T23:40:15
S0006950,O006418,2026-01-14T00:48:57
S0006951,O006419,2025-08-07T20:13:55
S0006952,O006420,2026-04-18T18:13:20
S0006953,O006421,2025-04-19T04:39:16
S0006954,O006422,2025-12-30T00:43:44
S0006955,O006423,2025-08-21T05:48:28
S0006956,O006424,2025-11-13T03:17:26
S0006957,O006424,2025-12-30T03:17:26
S0006958,O006426,2026-03-14T19:24:27
S0006959,O006428,2025-08-05T15:29:11
S0006960,O006429,2025-08-24T19:38:35
S0006961,O006430,2024-12-06T04:17:26
S0006962,O006430,2025-01-16T04:17:26
S0006963,O006431,2025-05-26T13:12:51
S0006964,O006432,2025-11-21T20:29:01
S0006965,O006432,2026-01-19T20:29:01
S0006966,O006432,2026-01-08T20:29:01
S0006967,O006433,2025-04-23T15:49:31
S0006968,O006434,2025-10-26T05:14:09
S0006969,O006436,2025-07-18T11:50:37
S0006970,O006437,2026-03-29T00:03:54
S0006971,O006438,2026-02-01T11:20:18
S0006972,O006439,2025-04-25T19:01:56
S0006973,O006439,2025-06-11T19:01:56
S0006974,O006441,2026-03-06T19:05:32
S0006975,O006442,2025-10-21T23:34:53
S0006976,O006443,2026-03-16T13:17:54
S0006977,O006444,2026-01-22T02:24:03
S0006978,O006445,2025-08-31T06:13:13
S0006979,O006446,2025-09-18T03:41:22
S0006980,O006446,2025-11-04T03:41:22
S0006981,O006447,2025-07-11T07:49:26
S0006982,O006448,2025-08-19T20:47:10
S0006983,O006449,2025-10-28T23:16:12
S0006984,O006449,2025-12-07T23:16:12
S0006985,O006449,2025-11-15T23:16:12
S0006986,O006450,2026-02-06T03:00:45
S0006987,O006451,2025-11-23T23:54:13
S0006988,O006452,2025-10-30T20:03:04
S0006989,O006453,2026-01-30T18:12:38
S0006990,O006453,2026-03-24T18:12:38
S0006991,O006453,2026-03-08T18:12:38
S0006992,O006454,2025-01-01T22:22:01
S0006993,O006454,2025-02-17T22:22:01
S0006994,O006455,2025-08-26T18:35:48
S0006995,O006456,2025-05-26T08:25:04
S0006996,O006456,2025-07-13T08:25:04
S0006997,O006456,2025-07-17T08:25:04
S0006998,O006457,2025-03-28T20:02:36
S0006999,O006458,2025-11-15T23:34:09
S0007000,O006458,2025-12-13T23:34:09
S0007001,O006459,2025-10-28T18:41:22
S0007002,O006460,2025-09-14T19:40:58
S0007003,O006460,2025-11-02T19:40:58
S0007004,O006460,2025-10-17T19:40:58
S0007005,O006461,2026-02-03T15:26:37
S0007006,O006464,2025-12-28T08:51:59
S0007007,O006465,2025-04-13T13:28:40
S0007008,O006466,2025-08-07T05:44:19
S0007009,O006467,2026-02-05T01:29:49
S0007010,O006468,2026-04-05T08:53:26
S0007011,O006468,2026-05-01T00:00:00
S0007012,O006468,2026-05-01T00:00:00
S0007013,O006469,2024-12-14T09:44:22
S0007014,O006470,2025-02-17T22:19:13
S0007015,O006471,2025-11-12T13:12:33
S0007016,O006471,2026-01-07T13:12:33
S0007017,O006471,2025-12-09T13:12:33
S0007018,O006472,2025-12-15T03:26:56
S0007019,O006473,2025-12-02T15:40:24
S0007020,O006474,2025-05-08T11:07:30
S0007021,O006475,2025-03-18T10:29:06
S0007022,O006476,2025-03-25T00:39:56
S0007023,O006477,2025-05-20T21:13:56
S0007024,O006478,2025-09-13T03:15:26
S0007025,O006479,2024-12-10T03:38:37
S0007026,O006480,2025-08-13T05:49:11
S0007027,O006481,2024-11-24T01:21:05
S0007028,O006482,2025-02-24T13:57:36
S0007029,O006483,2025-02-04T15:28:38
S0007030,O006484,2025-01-02T21:09:22
S0007031,O006485,2025-07-07T13:39:51
S0007032,O006486,2025-03-30T17:59:52
S0007033,O006487,2026-03-11T16:51:31
S0007034,O006488,2025-03-18T08:21:25
S0007035,O006489,2024-12-29T23:03:18
S0007036,O006490,2025-12-06T05:30:34
S0007037,O006492,2025-12-01T00:05:30
S0007038,O006493,2025-09-03T18:48:29
S0007039,O006494,2025-02-09T09:00:30
S0007040,O006495,2024-12-11T05:14:44
S0007041,O006496,2025-11-20T10:31:47
S0007042,O006497,2024-12-19T05:17:56
S0007043,O006497,2025-01-04T05:17:56
S0007044,O006498,2024-11-21T08:48:48
S0007045,O006498,2024-12-23T08:48:48
S0007046,O006499,2025-06-15T02:30:14
S0007047,O006500,2025-01-03T07:55:33
S0007048,O006501,2025-02-16T05:30:31
S0007049,O006501,2025-03-12T05:30:31
S0007050,O006504,2025-08-09T07:11:13
S0007051,O006505,2024-11-17T10:58:36
S0007052,O006506,2025-02-16T04:06:02
S0007053,O006507,2026-03-21T00:08:38
S0007054,O006508,2024-11-19T18:44:30
S0007055,O006509,2024-12-30T12:59:17
S0007056,O006510,2025-04-18T14:51:26
S0007057,O006511,2025-01-20T06:18:00
S0007058,O006512,2025-07-21T19:45:33
S0007059,O006512,2025-08-15T19:45:33
S0007060,O006513,2025-12-28T19:46:34
S0007061,O006514,2024-12-04T01:10:38
S0007062,O006515,2025-12-29T16:54:09
S0007063,O006516,2025-02-19T03:46:47
S0007064,O006517,2025-08-11T00:45:07
S0007065,O006517,2025-09-29T00:45:07
S0007066,O006517,2025-08-30T00:45:07
S0007067,O006518,2025-06-02T02:30:00
S0007068,O006519,2025-06-29T13:40:26
S0007069,O006520,2026-04-08T21:52:57
S0007070,O006521,2026-03-29T04:31:37
S0007071,O006521,2026-05-01T00:00:00
S0007072,O006521,2026-05-01T00:00:00
S0007073,O006522,2025-01-11T22:10:05
S0007074,O006523,2026-04-06T15:16:46
S0007075,O006525,2026-01-09T20:26:39
S0007076,O006528,2025-04-29T19:15:36
S0007077,O006529,2025-07-30T19:14:07
S0007078,O006530,2025-07-24T10:19:24
S0007079,O006531,2025-08-15T17:44:43
S0007080,O006532,2025-02-11T17:22:59
S0007081,O006533,2025-01-06T04:43:42
S0007082,O006533,2025-02-02T04:43:42
S0007083,O006533,2025-02-27T04:43:42
S0007084,O006534,2025-06-23T18:21:38
S0007085,O006536,2025-06-19T23:55:13
S0007086,O006537,2025-09-19T04:24:36
S0007087,O006538,2025-09-08T02:49:34
S0007088,O006539,2025-12-15T17:14:44
S0007089,O006540,2025-11-24T14:03:11
S0007090,O006541,2025-12-22T06:19:33
S0007091,O006542,2024-12-17T14:39:39
S0007092,O006543,2025-09-14T13:12:48
S0007093,O006544,2026-01-09T17:52:19
S0007094,O006545,2026-03-16T04:31:46
S0007095,O006546,2026-01-06T19:30:41
S0007096,O006547,2025-12-09T17:17:20
S0007097,O006548,2026-01-11T08:07:35
S0007098,O006549,2025-10-20T11:55:45
S0007099,O006550,2025-03-15T16:57:29
S0007100,O006551,2025-08-10T05:36:38
S0007101,O006552,2026-01-15T08:17:33
S0007102,O006553,2025-11-21T00:38:21
S0007103,O006553,2025-12-24T00:38:21
S0007104,O006554,2025-08-08T12:09:20
S0007105,O006555,2024-11-15T09:08:53
S0007106,O006556,2025-10-19T17:05:41
S0007107,O006556,2025-11-26T17:05:41
S0007108,O006557,2024-11-22T03:56:00
S0007109,O006559,2026-04-07T04:01:30
S0007110,O006559,2026-05-01T00:00:00
S0007111,O006559,2026-05-01T00:00:00
S0007112,O006560,2024-12-08T18:13:31
S0007113,O006560,2024-12-26T18:13:31
S0007114,O006560,2025-01-25T18:13:31
S0007115,O006561,2025-03-17T07:45:05
S0007116,O006562,2026-02-06T17:54:43
S0007117,O006564,2025-03-15T13:34:40
S0007118,O006565,2025-08-17T21:48:12
S0007119,O006566,2024-11-14T06:57:31
S0007120,O006567,2025-09-23T07:47:10
S0007121,O006568,2025-04-08T05:46:18
S0007122,O006569,2025-05-11T00:51:23
S0007123,O006570,2026-02-03T19:20:31
S0007124,O006571,2025-11-30T17:36:31
S0007125,O006572,2025-01-05T22:10:12
S0007126,O006573,2025-08-28T08:54:04
S0007127,O006574,2025-08-29T22:49:08
S0007128,O006575,2025-05-18T20:24:00
S0007129,O006576,2024-12-10T03:34:32
S0007130,O006577,2026-01-28T18:12:25
S0007131,O006578,2026-02-20T01:18:03
S0007132,O006579,2025-01-15T20:51:25
S0007133,O006579,2025-02-28T20:51:25
S0007134,O006580,2025-10-10T15:09:12
S0007135,O006581,2025-03-17T10:00:39
S0007136,O006582,2026-03-10T10:23:22
S0007137,O006583,2025-02-12T15:05:27
S0007138,O006583,2025-04-06T15:05:27
S0007139,O006584,2025-03-28T12:07:23
S0007140,O006585,2025-11-27T12:45:44
S0007141,O006586,2026-02-09T05:33:03
