shipment_line_item_id,shipment_id,line_item_id,quantity_shipped
SL00007962,S0004857,L0008541,2
SL00007963,S0004858,L0008542,1
SL00007964,S0004859,L0008543,4
SL00007965,S0004859,L0008544,5
SL00007966,S0004860,L0008545,4
SL00007967,S0004861,L0008546,1
SL00007968,S0004861,L0008547,1
SL00007969,S0004861,L0008548,2
SL00007970,S0004862,L0008549,4
SL00007971,S0004863,L0008550,5
SL00007972,S0004863,L0008551,1
SL00007973,S0004864,L0008554,1
SL00007974,S0004865,L0008555,4
SL00007975,S0004865,L0008556,2
SL00007976,S0004866,L0008557,2
SL00007977,S0004867,L0008558,4
SL00007978,S0004867,L0008559,1
SL00007979,S0004869,L0008561,1
SL00007980,S0004869,L0008562,2
SL00007981,S0004869,L0008563,5
SL00007982,S0004870,L0008566,5
SL00007983,S0004871,L0008567,5
SL00007984,S0004872,L0008568,4
SL00007985,S0004872,L0008569,2
SL00007986,S0004873,L0008570,1
SL00007987,S0004874,L0008571,3
SL00007988,S0004875,L0008574,4
SL00007989,S0004876,L0008576,3
SL00007990,S0004878,L0008577,2
SL00007991,S0004876,L0008578,3
SL00007992,S0004877,L0008578,2
SL00007993,S0004879,L0008579,4
SL00007994,S0004880,L0008580,2
SL00007995,S0004881,L0008581,1
SL00007996,S0004882,L0008582,5
SL00007997,S0004882,L0008583,4
SL00007998,S0004882,L0008584,5
SL00007999,S0004883,L0008585,3
SL00008000,S0004884,L0008586,3
SL00008001,S0004884,L0008587,1
SL00008002,S0004885,L0008588,2
SL00008003,S0004886,L0008589,3
SL00008004,S0004887,L0008589,2
SL00008005,S0004889,L0008590,2
SL00008006,S0004889,L0008591,4
SL00008007,S0004889,L0008592,5
SL00008008,S0004890,L0008593,1
SL00008009,S0004891,L0008593,2
SL00008010,S0004892,L0008594,5
SL00008011,S0004893,L0008596,2
SL00008012,S0004894,L0008598,1
SL00008013,S0004895,L0008599,1
SL00008014,S0004896,L0008600,2
SL00008015,S0004897,L0008601,1
SL00008016,S0004898,L0008602,5
SL00008017,S0004898,L0008603,3
SL00008018,S0004900,L0008604,5
SL00008019,S0004901,L0008605,5
SL00008020,S0004901,L0008606,1
SL00008021,S0004901,L0008607,2
SL00008022,S0004902,L0008608,5
SL00008023,S0004903,L0008609,3
SL00008024,S0004903,L0008610,5
SL00008025,S0004903,L0008611,1
SL00008026,S0004904,L0008612,1
SL00008027,S0004905,L0008613,3
SL00008028,S0004906,L0008614,3
SL00008029,S0004907,L0008616,2
SL00008030,S0004908,L0008617,2
SL00008031,S0004909,L0008618,4
SL00008032,S0004910,L0008619,2
SL00008033,S0004910,L0008620,5
SL00008034,S0004910,L0008621,4
SL00008035,S0004911,L0008622,2
SL00008036,S0004912,L0008623,1
SL00008037,S0004913,L0008624,3
SL00008038,S0004914,L0008625,1
SL00008039,S0004914,L0008626,5
SL00008040,S0004915,L0008627,1
SL00008041,S0004916,L0008628,2
SL00008042,S0004916,L0008629,3
SL00008043,S0004916,L0008630,5
SL00008044,S0004917,L0008631,1
SL00008045,S0004918,L0008632,2
SL00008046,S0004920,L0008633,3
SL00008047,S0004920,L0008634,5
SL00008048,S0004920,L0008635,2
SL00008049,S0004921,L0008636,3
SL00008050,S0004921,L0008637,2
SL00008051,S0004922,L0008638,5
SL00008052,S0004922,L0008639,5
SL00008053,S0004923,L0008641,1
SL00008054,S0004925,L0008641,3
SL00008055,S0004926,L0008642,3
SL00008056,S0004926,L0008643,1
SL00008057,S0004926,L0008644,2
SL00008058,S0004927,L0008646,5
SL00008059,S0004927,L0008647,3
SL00008060,S0004928,L0008647,1
SL00008061,S0004930,L0008648,5
SL00008062,S0004930,L0008649,4
SL00008063,S0004931,L0008650,2
SL00008064,S0004932,L0008651,4
SL00008065,S0004932,L0008652,4
SL00008066,S0004934,L0008653,2
SL00008067,S0004935,L0008653,1
SL00008068,S0004933,L0008654,1
SL00008069,S0004934,L0008654,1
SL00008070,S0004935,L0008654,3
SL00008071,S0004936,L0008655,3
SL00008072,S0004936,L0008656,4
SL00008073,S0004937,L0008657,3
SL00008074,S0004937,L0008658,2
SL00008075,S0004937,L0008659,1
SL00008076,S0004938,L0008660,4
SL00008077,S0004938,L0008661,3
SL00008078,S0004938,L0008662,5
SL00008079,S0004939,L0008665,5
SL00008080,S0004940,L0008667,2
SL00008081,S0004940,L0008668,5
SL00008082,S0004940,L0008669,1
SL00008083,S0004940,L0008670,4
SL00008084,S0004941,L0008671,3
SL00008085,S0004942,L0008674,5
SL00008086,S0004942,L0008675,2
SL00008087,S0004942,L0008676,4
SL00008088,S0004943,L0008679,5
SL00008089,S0004943,L0008680,2
SL00008090,S0004943,L0008681,1
SL00008091,S0004944,L0008682,3
SL00008092,S0004944,L0008683,5
SL00008093,S0004945,L0008687,1
SL00008094,S0004946,L0008688,2
SL00008095,S0004946,L0008689,3
SL00008096,S0004946,L0008690,5
SL00008097,S0004946,L0008691,3
SL00008098,S0004947,L0008692,1
SL00008099,S0004947,L0008693,5
SL00008100,S0004947,L0008694,1
SL00008101,S0004948,L0008695,4
SL00008102,S0004948,L0008696,3
SL00008103,S0004949,L0008696,1
SL00008104,S0004951,L0008697,3
SL00008105,S0004951,L0008698,1
SL00008106,S0004952,L0008702,2
SL00008107,S0004952,L0008703,3
SL00008108,S0004953,L0008704,1
SL00008109,S0004953,L0008705,3
SL00008110,S0004953,L0008706,5
SL00008111,S0004954,L0008707,2
SL00008112,S0004955,L0008709,5
SL00008113,S0004955,L0008710,2
SL00008114,S0004956,L0008711,3
SL00008115,S0004956,L0008712,3
SL00008116,S0004956,L0008713,3
SL00008117,S0004956,L0008714,4
SL00008118,S0004957,L0008715,3
SL00008119,S0004957,L0008716,5
SL00008120,S0004957,L0008717,1
SL00008121,S0004957,L0008718,3
SL00008122,S0004958,L0008719,4
SL00008123,S0004960,L0008723,5
SL00008124,S0004961,L0008724,1
SL00008125,S0004963,L0008725,3
SL00008126,S0004963,L0008726,3
SL00008127,S0004963,L0008727,5
SL00008128,S0004963,L0008728,1
SL00008129,S0004964,L0008729,5
SL00008130,S0004965,L0008737,5
SL00008131,S0004965,L0008738,3
SL00008132,S0004966,L0008739,4
SL00008133,S0004966,L0008740,2
SL00008134,S0004967,L0008740,2
SL00008135,S0004969,L0008741,1
SL00008136,S0004970,L0008741,2
SL00008137,S0004970,L0008742,1
SL00008138,S0004969,L0008743,1
SL00008139,S0004969,L0008744,1
SL00008140,S0004972,L0008745,5
SL00008141,S0004972,L0008746,5
SL00008142,S0004973,L0008747,1
SL00008143,S0004973,L0008748,3
SL00008144,S0004973,L0008749,4
SL00008145,S0004973,L0008750,2
SL00008146,S0004974,L0008751,4
SL00008147,S0004974,L0008752,1
SL00008148,S0004974,L0008753,1
SL00008149,S0004975,L0008754,5
SL00008150,S0004976,L0008755,3
SL00008151,S0004976,L0008756,1
SL00008152,S0004977,L0008757,3
SL00008153,S0004978,L0008758,5
SL00008154,S0004978,L0008759,1
SL00008155,S0004979,L0008760,1
SL00008156,S0004980,L0008761,5
SL00008157,S0004980,L0008762,2
SL00008158,S0004982,L0008763,1
SL00008159,S0004983,L0008764,3
SL00008160,S0004983,L0008765,4
SL00008161,S0004984,L0008766,1
SL00008162,S0004986,L0008768,4
SL00008163,S0004986,L0008769,1
SL00008164,S0004986,L0008770,1
SL00008165,S0004987,L0008771,1
SL00008166,S0004988,L0008772,2
SL00008167,S0004989,L0008773,2
SL00008168,S0004990,L0008775,5
SL00008169,S0004990,L0008776,1
SL00008170,S0004991,L0008777,2
SL00008171,S0004992,L0008778,2
SL00008172,S0004992,L0008779,1
SL00008173,S0004993,L0008779,2
SL00008174,S0004994,L0008780,4
SL00008175,S0004995,L0008781,1
SL00008176,S0004995,L0008782,2
SL00008177,S0004996,L0008783,5
SL00008178,S0004996,L0008784,5
SL00008179,S0004996,L0008785,4
SL00008180,S0004997,L0008786,4
SL00008181,S0004997,L0008787,3
SL00008182,S0004998,L0008788,1
SL00008183,S0004998,L0008789,4
SL00008184,S0004998,L0008790,5
SL00008185,S0004999,L0008791,2
SL00008186,S0004999,L0008792,2
SL00008187,S0005000,L0008793,4
SL00008188,S0005003,L0008794,5
SL00008189,S0005003,L0008795,5
SL00008190,S0005003,L0008796,3
SL00008191,S0005005,L0008797,5
SL00008192,S0005004,L0008798,2
SL00008193,S0005005,L0008798,2
SL00008194,S0005005,L0008799,2
SL00008195,S0005004,L0008800,1
SL00008196,S0005006,L0008801,1
SL00008197,S0005006,L0008802,3
SL00008198,S0005007,L0008803,3
SL00008199,S0005008,L0008804,5
SL00008200,S0005009,L0008805,2
SL00008201,S0005009,L0008806,5
SL00008202,S0005009,L0008807,1
SL00008203,S0005009,L0008808,2
SL00008204,S0005010,L0008809,3
SL00008205,S0005011,L0008810,1
SL00008206,S0005011,L0008811,2
SL00008207,S0005011,L0008812,2
SL00008208,S0005012,L0008814,2
SL00008209,S0005013,L0008817,3
SL00008210,S0005014,L0008818,3
SL00008211,S0005015,L0008819,1
SL00008212,S0005016,L0008820,4
SL00008213,S0005016,L0008821,3
SL00008214,S0005017,L0008822,4
SL00008215,S0005018,L0008823,3
SL00008216,S0005019,L0008824,3
SL00008217,S0005020,L0008825,1
SL00008218,S0005021,L0008825,2
SL00008219,S0005022,L0008826,3
SL00008220,S0005024,L0008827,5
SL00008221,S0005025,L0008828,2
SL00008222,S0005026,L0008829,1
SL00008223,S0005027,L0008830,3
SL00008224,S0005027,L0008831,4
SL00008225,S0005028,L0008832,5
SL00008226,S0005028,L0008833,2
SL00008227,S0005029,L0008834,4
SL00008228,S0005029,L0008835,1
SL00008229,S0005030,L0008836,2
SL00008230,S0005031,L0008837,5
SL00008231,S0005034,L0008838,1
SL00008232,S0005032,L0008839,1
SL00008233,S0005034,L0008839,3
SL00008234,S0005033,L0008840,2
SL00008235,S0005035,L0008841,4
SL00008236,S0005035,L0008842,2
SL00008237,S0005035,L0008843,2
SL00008238,S0005036,L0008844,5
SL00008239,S0005036,L0008845,1
SL00008240,S0005037,L0008846,5
SL00008241,S0005037,L0008847,3
SL00008242,S0005038,L0008848,2
SL00008243,S0005039,L0008849,1
SL00008244,S0005039,L0008850,1
SL00008245,S0005040,L0008851,2
SL00008246,S0005040,L0008852,3
SL00008247,S0005043,L0008853,1
SL00008248,S0005043,L0008854,1
SL00008249,S0005044,L0008855,5
SL00008250,S0005044,L0008856,3
SL00008251,S0005044,L0008857,3
SL00008252,S0005045,L0008858,4
SL00008253,S0005046,L0008859,3
SL00008254,S0005047,L0008860,1
SL00008255,S0005048,L0008861,1
SL00008256,S0005049,L0008862,2
SL00008257,S0005049,L0008863,4
SL00008258,S0005050,L0008864,2
SL00008259,S0005051,L0008865,4
SL00008260,S0005051,L0008866,1
SL00008261,S0005052,L0008867,3
SL00008262,S0005052,L0008868,1
SL00008263,S0005053,L0008868,2
SL00008264,S0005054,L0008869,4
SL00008265,S0005054,L0008870,2
SL00008266,S0005054,L0008871,3
SL00008267,S0005055,L0008872,2
SL00008268,S0005055,L0008873,5
SL00008269,S0005056,L0008874,3
SL00008270,S0005057,L0008875,5
SL00008271,S0005058,L0008876,1
SL00008272,S0005059,L0008877,3
SL00008273,S0005059,L0008878,2
SL00008274,S0005059,L0008879,3
SL00008275,S0005060,L0008880,1
SL00008276,S0005061,L0008881,1
SL00008277,S0005061,L0008882,3
SL00008278,S0005061,L0008883,2
SL00008279,S0005061,L0008884,5
SL00008280,S0005062,L0008885,3
SL00008281,S0005062,L0008886,2
SL00008282,S0005063,L0008887,2
SL00008283,S0005063,L0008888,5
SL00008284,S0005063,L0008889,1
SL00008285,S0005064,L0008890,1
SL00008286,S0005067,L0008891,4
SL00008287,S0005067,L0008892,4
SL00008288,S0005068,L0008893,2
SL00008289,S0005070,L0008897,2
SL00008290,S0005072,L0008898,1
SL00008291,S0005072,L0008899,3
SL00008292,S0005074,L0008900,3
SL00008293,S0005073,L0008901,1
SL00008294,S0005075,L0008902,5
SL00008295,S0005076,L0008903,2
SL00008296,S0005077,L0008904,4
SL00008297,S0005078,L0008905,3
SL00008298,S0005078,L0008906,5
SL00008299,S0005078,L0008907,5
SL00008300,S0005079,L0008908,2
SL00008301,S0005081,L0008909,2
SL00008302,S0005080,L0008910,3
SL00008303,S0005083,L0008914,3
SL00008304,S0005084,L0008915,1
SL00008305,S0005084,L0008916,5
SL00008306,S0005084,L0008917,3
SL00008307,S0005085,L0008919,4
SL00008308,S0005085,L0008920,4
SL00008309,S0005086,L0008921,3
SL00008310,S0005086,L0008922,5
SL00008311,S0005086,L0008923,3
SL00008312,S0005086,L0008924,2
SL00008313,S0005088,L0008926,1
SL00008314,S0005089,L0008927,3
SL00008315,S0005089,L0008928,1
SL00008316,S0005089,L0008929,3
SL00008317,S0005089,L0008930,5
SL00008318,S0005090,L0008931,3
SL00008319,S0005090,L0008932,3
SL00008320,S0005091,L0008933,3
SL00008321,S0005091,L0008934,2
SL00008322,S0005091,L0008935,4
SL00008323,S0005091,L0008936,3
SL00008324,S0005092,L0008937,3
SL00008325,S0005093,L0008938,4
SL00008326,S0005093,L0008939,5
SL00008327,S0005093,L0008940,3
SL00008328,S0005094,L0008941,2
SL00008329,S0005094,L0008942,4
SL00008330,S0005095,L0008943,2
SL00008331,S0005096,L0008944,2
SL00008332,S0005097,L0008945,4
SL00008333,S0005098,L0008946,3
SL00008334,S0005099,L0008948,4
SL00008335,S0005100,L0008949,1
SL00008336,S0005100,L0008950,3
SL00008337,S0005101,L0008951,1
SL00008338,S0005105,L0008952,1
SL00008339,S0005106,L0008953,2
SL00008340,S0005107,L0008954,2
SL00008341,S0005107,L0008955,4
SL00008342,S0005108,L0008958,5
SL00008343,S0005109,L0008959,2
SL00008344,S0005109,L0008960,1
SL00008345,S0005110,L0008960,1
SL00008346,S0005112,L0008964,1
SL00008347,S0005114,L0008965,1
SL00008348,S0005114,L0008966,2
SL00008349,S0005115,L0008967,1
SL00008350,S0005115,L0008968,1
SL00008351,S0005115,L0008969,1
SL00008352,S0005116,L0008970,2
SL00008353,S0005116,L0008971,5
SL00008354,S0005117,L0008972,3
SL00008355,S0005118,L0008973,2
SL00008356,S0005119,L0008974,3
SL00008357,S0005120,L0008975,2
SL00008358,S0005120,L0008976,2
SL00008359,S0005121,L0008977,5
SL00008360,S0005121,L0008978,1
SL00008361,S0005122,L0008979,4
SL00008362,S0005123,L0008980,4
SL00008363,S0005123,L0008981,4
SL00008364,S0005124,L0008982,3
SL00008365,S0005124,L0008983,3
SL00008366,S0005125,L0008984,1
SL00008367,S0005125,L0008985,2
SL00008368,S0005125,L0008986,2
SL00008369,S0005126,L0008987,1
SL00008370,S0005126,L0008988,2
SL00008371,S0005126,L0008989,4
SL00008372,S0005127,L0008990,2
SL00008373,S0005128,L0008991,1
SL00008374,S0005128,L0008992,4
SL00008375,S0005129,L0008995,1
SL00008376,S0005129,L0008996,5
SL00008377,S0005129,L0008997,5
SL00008378,S0005130,L0008998,5
SL00008379,S0005130,L0008999,5
SL00008380,S0005131,L0009000,1
SL00008381,S0005131,L0009001,4
SL00008382,S0005132,L0009002,2
SL00008383,S0005132,L0009003,1
SL00008384,S0005132,L0009004,1
SL00008385,S0005133,L0009005,4
SL00008386,S0005133,L0009006,2
SL00008387,S0005134,L0009007,3
SL00008388,S0005135,L0009008,4
SL00008389,S0005135,L0009009,1
SL00008390,S0005136,L0009010,3
SL00008391,S0005136,L0009011,5
SL00008392,S0005137,L0009012,2
SL00008393,S0005137,L0009013,5
SL00008394,S0005138,L0009014,4
SL00008395,S0005138,L0009015,2
SL00008396,S0005138,L0009016,1
SL00008397,S0005138,L0009017,5
SL00008398,S0005139,L0009018,2
SL00008399,S0005139,L0009019,3
SL00008400,S0005140,L0009020,1
SL00008401,S0005140,L0009021,3
SL00008402,S0005141,L0009022,2
SL00008403,S0005141,L0009023,4
SL00008404,S0005142,L0009024,1
SL00008405,S0005143,L0009025,2
SL00008406,S0005144,L0009026,3
SL00008407,S0005145,L0009028,5
SL00008408,S0005145,L0009029,4
SL00008409,S0005147,L0009030,1
SL00008410,S0005146,L0009031,2
SL00008411,S0005147,L0009031,1
SL00008412,S0005148,L0009031,1
SL00008413,S0005149,L0009032,3
SL00008414,S0005149,L0009033,5
SL00008415,S0005150,L0009034,3
SL00008416,S0005150,L0009035,1
SL00008417,S0005150,L0009036,2
SL00008418,S0005151,L0009039,3
SL00008419,S0005152,L0009039,2
SL00008420,S0005153,L0009040,1
SL00008421,S0005153,L0009041,5
SL00008422,S0005154,L0009042,5
SL00008423,S0005154,L0009043,1
SL00008424,S0005154,L0009044,3
SL00008425,S0005155,L0009045,1
SL00008426,S0005156,L0009046,4
SL00008427,S0005157,L0009047,3
SL00008428,S0005157,L0009048,5
SL00008429,S0005158,L0009049,1
SL00008430,S0005159,L0009050,3
SL00008431,S0005159,L0009051,4
SL00008432,S0005160,L0009053,5
SL00008433,S0005161,L0009055,5
SL00008434,S0005161,L0009056,3
SL00008435,S0005162,L0009057,3
SL00008436,S0005163,L0009057,1
SL00008437,S0005164,L0009058,2
SL00008438,S0005166,L0009059,1
SL00008439,S0005167,L0009060,1
SL00008440,S0005168,L0009061,3
SL00008441,S0005168,L0009062,5
SL00008442,S0005169,L0009068,1
SL00008443,S0005169,L0009069,5
SL00008444,S0005170,L0009070,5
SL00008445,S0005170,L0009071,5
SL00008446,S0005172,L0009072,3
SL00008447,S0005173,L0009073,4
SL00008448,S0005173,L0009074,2
SL00008449,S0005173,L0009075,2
SL00008450,S0005174,L0009076,2
SL00008451,S0005174,L0009077,2
SL00008452,S0005175,L0009078,4
SL00008453,S0005177,L0009078,1
SL00008454,S0005175,L0009079,4
SL00008455,S0005178,L0009080,3
SL00008456,S0005178,L0009081,5
SL00008457,S0005179,L0009084,2
SL00008458,S0005181,L0009084,1
SL00008459,S0005182,L0009085,2
SL00008460,S0005182,L0009086,1
SL00008461,S0005183,L0009087,2
SL00008462,S0005184,L0009088,3
SL00008463,S0005184,L0009089,5
SL00008464,S0005185,L0009090,2
SL00008465,S0005185,L0009091,5
SL00008466,S0005187,L0009092,2
SL00008467,S0005186,L0009093,3
SL00008468,S0005187,L0009093,2
SL00008469,S0005187,L0009094,3
SL00008470,S0005188,L0009095,1
SL00008471,S0005188,L0009096,1
SL00008472,S0005189,L0009098,1
SL00008473,S0005190,L0009099,1
SL00008474,S0005190,L0009100,4
SL00008475,S0005190,L0009101,2
SL00008476,S0005191,L0009102,1
SL00008477,S0005191,L0009103,2
SL00008478,S0005192,L0009103,1
SL00008479,S0005194,L0009104,4
SL00008480,S0005194,L0009105,2
SL00008481,S0005195,L0009106,4
SL00008482,S0005195,L0009107,1
SL00008483,S0005196,L0009109,3
SL00008484,S0005196,L0009110,4
SL00008485,S0005196,L0009111,1
SL00008486,S0005196,L0009112,2
SL00008487,S0005197,L0009113,4
SL00008488,S0005198,L0009114,4
SL00008489,S0005199,L0009115,3
SL00008490,S0005200,L0009115,1
SL00008491,S0005201,L0009116,3
SL00008492,S0005201,L0009117,5
SL00008493,S0005203,L0009118,2
SL00008494,S0005204,L0009119,1
SL00008495,S0005205,L0009120,3
SL00008496,S0005206,L0009120,1
SL00008497,S0005205,L0009121,4
SL00008498,S0005205,L0009122,1
SL00008499,S0005206,L0009122,1
SL00008500,S0005207,L0009123,1
SL00008501,S0005207,L0009124,2
SL00008502,S0005207,L0009125,1
SL00008503,S0005208,L0009126,1
SL00008504,S0005208,L0009127,5
SL00008505,S0005208,L0009128,3
SL00008506,S0005209,L0009129,4
SL00008507,S0005210,L0009130,3
SL00008508,S0005210,L0009131,3
SL00008509,S0005211,L0009134,1
SL00008510,S0005211,L0009135,2
SL00008511,S0005211,L0009136,3
SL00008512,S0005211,L0009137,5
SL00008513,S0005212,L0009138,2
SL00008514,S0005213,L0009140,1
SL00008515,S0005213,L0009141,2
SL00008516,S0005213,L0009142,4
SL00008517,S0005214,L0009143,3
SL00008518,S0005214,L0009144,1
SL00008519,S0005215,L0009144,2
SL00008520,S0005214,L0009145,4
SL00008521,S0005214,L0009146,4
SL00008522,S0005215,L0009146,1
SL00008523,S0005217,L0009147,2
SL00008524,S0005217,L0009148,3
SL00008525,S0005217,L0009149,2
SL00008526,S0005218,L0009150,5
SL00008527,S0005218,L0009151,4
SL00008528,S0005220,L0009152,5
SL00008529,S0005221,L0009153,3
SL00008530,S0005221,L0009154,3
SL00008531,S0005222,L0009155,4
SL00008532,S0005222,L0009156,3
SL00008533,S0005223,L0009157,3
SL00008534,S0005223,L0009158,4
SL00008535,S0005224,L0009159,5
SL00008536,S0005224,L0009160,3
SL00008537,S0005225,L0009161,3
SL00008538,S0005225,L0009162,2
SL00008539,S0005225,L0009163,2
SL00008540,S0005225,L0009164,1
SL00008541,S0005226,L0009165,5
SL00008542,S0005227,L0009166,2
SL00008543,S0005228,L0009167,5
SL00008544,S0005229,L0009168,5
SL00008545,S0005230,L0009169,1
SL00008546,S0005231,L0009169,1
SL00008547,S0005230,L0009170,1
SL00008548,S0005233,L0009171,4
SL00008549,S0005234,L0009172,1
SL00008550,S0005235,L0009173,2
SL00008551,S0005238,L0009177,4
SL00008552,S0005238,L0009178,2
SL00008553,S0005239,L0009179,5
SL00008554,S0005240,L0009183,5
SL00008555,S0005241,L0009184,4
SL00008556,S0005242,L0009185,5
SL00008557,S0005243,L0009187,1
SL00008558,S0005243,L0009188,3
SL00008559,S0005244,L0009189,1
SL00008560,S0005245,L0009190,5
SL00008561,S0005244,L0009191,4
SL00008562,S0005245,L0009191,1
SL00008563,S0005246,L0009192,2
SL00008564,S0005246,L0009193,3
SL00008565,S0005247,L0009193,1
SL00008566,S0005248,L0009194,2
SL00008567,S0005249,L0009195,3
SL00008568,S0005249,L0009196,3
SL00008569,S0005250,L0009196,2
SL00008570,S0005251,L0009197,5
SL00008571,S0005252,L0009201,4
SL00008572,S0005253,L0009202,4
SL00008573,S0005253,L0009203,5
SL00008574,S0005254,L0009204,4
SL00008575,S0005254,L0009205,4
SL00008576,S0005255,L0009206,1
SL00008577,S0005257,L0009206,1
SL00008578,S0005255,L0009207,1
SL00008579,S0005257,L0009207,4
SL00008580,S0005258,L0009208,1
SL00008581,S0005258,L0009209,4
SL00008582,S0005258,L0009210,3
SL00008583,S0005259,L0009211,2
SL00008584,S0005260,L0009212,1
SL00008585,S0005261,L0009213,1
SL00008586,S0005261,L0009214,5
SL00008587,S0005262,L0009216,1
SL00008588,S0005263,L0009217,2
SL00008589,S0005264,L0009217,2
SL00008590,S0005263,L0009218,1
SL00008591,S0005264,L0009218,2
SL00008592,S0005265,L0009219,5
SL00008593,S0005265,L0009220,1
SL00008594,S0005265,L0009221,2
SL00008595,S0005265,L0009222,3
SL00008596,S0005266,L0009223,3
SL00008597,S0005267,L0009224,4
SL00008598,S0005268,L0009225,1
SL00008599,S0005268,L0009226,3
SL00008600,S0005268,L0009227,2
SL00008601,S0005269,L0009228,4
SL00008602,S0005269,L0009229,5
SL00008603,S0005270,L0009230,2
SL00008604,S0005271,L0009232,3
SL00008605,S0005271,L0009233,3
SL00008606,S0005271,L0009234,4
SL00008607,S0005272,L0009235,4
SL00008608,S0005273,L0009236,1
SL00008609,S0005274,L0009237,5
SL00008610,S0005276,L0009240,4
SL00008611,S0005277,L0009241,2
SL00008612,S0005278,L0009241,3
SL00008613,S0005279,L0009242,5
SL00008614,S0005280,L0009243,1
SL00008615,S0005280,L0009244,1
SL00008616,S0005281,L0009245,5
SL00008617,S0005282,L0009246,1
SL00008618,S0005282,L0009247,4
SL00008619,S0005282,L0009248,3
SL00008620,S0005283,L0009249,2
SL00008621,S0005283,L0009250,3
SL00008622,S0005283,L0009251,4
SL00008623,S0005284,L0009252,3
SL00008624,S0005284,L0009253,4
SL00008625,S0005284,L0009254,4
SL00008626,S0005285,L0009255,1
SL00008627,S0005285,L0009256,2
SL00008628,S0005286,L0009257,3
SL00008629,S0005286,L0009258,1
SL00008630,S0005287,L0009260,3
SL00008631,S0005288,L0009261,1
SL00008632,S0005288,L0009262,4
SL00008633,S0005290,L0009263,4
SL00008634,S0005290,L0009264,1
SL00008635,S0005291,L0009265,5
SL00008636,S0005292,L0009266,4
SL00008637,S0005292,L0009267,2
