line_item_id,order_id,product_id,quantity,unit_price_in_cents,line_status
L0008908,O004695,P0035,2,1139,fulfilled
L0008909,O004696,P0442,2,42692,fulfilled
L0008910,O004696,P0484,3,29998,fulfilled
L0008911,O004697,P0253,2,37385,cancelled
L0008912,O004698,P0003,1,4599,cancelled
L0008913,O004698,P0025,2,32844,cancelled
L0008914,O004699,P0382,3,40494,fulfilled
L0008915,O004700,P0186,1,31466,fulfilled
L0008916,O004700,P0019,5,24915,fulfilled
L0008917,O004700,P0243,3,21255,fulfilled
L0008918,O004701,P0340,5,39535,pending
L0008919,O004702,P0115,4,3345,fulfilled
L0008920,O004702,P0364,4,26894,fulfilled
L0008921,O004703,P0007,3,3255,fulfilled
L0008922,O004703,P0300,5,39650,fulfilled
L0008923,O004703,P0342,3,3146,fulfilled
L0008924,O004703,P0102,2,8084,fulfilled
L0008925,O004704,P0249,3,473,pending
L0008926,O004705,P0490,1,9856,fulfilled
L0008927,O004706,P0258,3,28806,fulfilled
L0008928,O004706,P0417,1,16167,fulfilled
L0008929,O004706,P0263,3,21327,fulfilled
L0008930,O004706,P0156,5,31904,fulfilled
L0008931,O004707,P0303,3,32930,fulfilled
L0008932,O004707,P0181,3,12375,fulfilled
L0008933,O004708,P0315,3,10270,fulfilled
L0008934,O004708,P0091,2,14833,fulfilled
L0008935,O004708,P0420,4,14926,fulfilled
L0008936,O004708,P0372,3,33362,fulfilled
L0008937,O004709,P0323,3,11948,fulfilled
L0008938,O004710,P0369,4,40897,fulfilled
L0008939,O004710,P0314,5,9523,fulfilled
L0008940,O004710,P0136,3,33681,fulfilled
L0008941,O004711,P0317,2,31721,fulfilled
L0008942,O004711,P0173,4,9834,fulfilled
L0008943,O004712,P0367,2,10152,fulfilled
L0008944,O004713,P0153,2,8157,fulfilled
L0008945,O004714,P0398,4,37094,fulfilled
L0008946,O004715,P0325,3,1623,fulfilled
L0008947,O004716,P0393,1,41629,pending
L0008948,O004716,P0335,5,42179,pending
L0008949,O004717,P0367,1,10193,fulfilled
L0008950,O004717,P0089,3,474,fulfilled
L0008951,O004718,P0079,1,14559,fulfilled
L0008952,O004719,P0326,1,29429,fulfilled
L0008953,O004720,P0032,2,30748,fulfilled
L0008954,O004721,P0412,2,18674,fulfilled
L0008955,O004721,P0490,5,9559,pending
L0008956,O004721,P0030,1,28626,pending
L0008957,O004721,P0081,5,15032,pending
L0008958,O004722,P0152,5,30521,fulfilled
L0008959,O004723,P0102,2,8308,fulfilled
L0008960,O004723,P0132,2,34069,fulfilled
L0008961,O004724,P0118,5,15717,cancelled
L0008962,O004725,P0316,2,8919,pending
L0008963,O004725,P0310,2,31587,pending
L0008964,O004726,P0374,1,5746,fulfilled
L0008965,O004727,P0020,1,28095,fulfilled
L0008966,O004727,P0427,2,37918,fulfilled
L0008967,O004728,P0324,1,31755,fulfilled
L0008968,O004728,P0277,1,27618,fulfilled
L0008969,O004728,P0134,1,903,fulfilled
L0008970,O004729,P0211,2,40524,fulfilled
L0008971,O004729,P0021,5,17642,fulfilled
L0008972,O004730,P0278,3,24728,fulfilled
L0008973,O004731,P0288,2,4568,fulfilled
L0008974,O004732,P0384,3,19354,fulfilled
L0008975,O004733,P0499,2,34576,fulfilled
L0008976,O004733,P0404,2,39041,fulfilled
L0008977,O004734,P0003,5,4447,fulfilled
L0008978,O004734,P0177,1,38444,fulfilled
L0008979,O004735,P0004,4,3940,fulfilled
L0008980,O004736,P0386,4,13247,fulfilled
L0008981,O004736,P0387,4,5504,fulfilled
L0008982,O004737,P0455,3,1574,fulfilled
L0008983,O004737,P0337,3,17272,fulfilled
L0008984,O004738,P0085,1,32797,fulfilled
L0008985,O004738,P0476,2,38959,fulfilled
L0008986,O004738,P0104,2,15470,fulfilled
L0008987,O004739,P0079,1,15367,fulfilled
L0008988,O004739,P0402,2,25148,fulfilled
L0008989,O004739,P0489,4,11818,fulfilled
L0008990,O004740,P0207,2,8808,fulfilled
L0008991,O004741,P0300,1,41531,fulfilled
L0008992,O004741,P0497,4,40211,fulfilled
L0008993,O004742,P0376,3,27644,pending
L0008994,O004742,P0122,1,36637,pending
L0008995,O004743,P0185,1,24767,fulfilled
L0008996,O004743,P0095,5,28931,fulfilled
L0008997,O004743,P0024,5,15458,fulfilled
L0008998,O004744,P0226,5,29672,fulfilled
L0008999,O004744,P0197,5,12779,fulfilled
L0009000,O004745,P0430,1,35414,fulfilled
L0009001,O004745,P0014,4,26204,fulfilled
L0009002,O004746,P0464,2,9239,fulfilled
L0009003,O004746,P0087,1,20073,fulfilled
L0009004,O004746,P0019,1,25694,fulfilled
L0009005,O004747,P0025,4,34984,fulfilled
L0009006,O004747,P0390,2,4002,fulfilled
L0009007,O004748,P0496,3,13296,fulfilled
L0009008,O004749,P0278,4,26641,fulfilled
L0009009,O004749,P0472,1,29105,fulfilled
L0009010,O004750,P0249,3,461,fulfilled
L0009011,O004750,P0177,5,36148,fulfilled
L0009012,O004751,P0269,2,31469,fulfilled
L0009013,O004751,P0476,5,37504,fulfilled
L0009014,O004752,P0333,4,14278,fulfilled
L0009015,O004752,P0184,2,38208,fulfilled
L0009016,O004752,P0020,1,25607,fulfilled
L0009017,O004752,P0032,5,31739,fulfilled
L0009018,O004753,P0433,2,15972,fulfilled
L0009019,O004753,P0217,3,11669,fulfilled
L0009020,O004754,P0116,2,34444,pending
L0009021,O004754,P0179,3,44909,fulfilled
L0009022,O004755,P0049,2,23380,fulfilled
L0009023,O004755,P0436,4,16800,fulfilled
L0009024,O004756,P0231,1,15970,fulfilled
L0009025,O004757,P0397,2,37730,fulfilled
L0009026,O004758,P0027,3,31550,fulfilled
L0009027,O004759,P0393,5,37104,pending
L0009028,O004760,P0358,5,23601,fulfilled
L0009029,O004760,P0233,4,13666,fulfilled
L0009030,O004761,P0204,1,37092,fulfilled
L0009031,O004761,P0101,4,33727,fulfilled
L0009032,O004762,P0319,3,16238,fulfilled
L0009033,O004762,P0306,5,16943,fulfilled
L0009034,O004763,P0338,3,1638,fulfilled
L0009035,O004763,P0014,1,26511,fulfilled
L0009036,O004763,P0104,2,15212,fulfilled
L0009037,O004764,P0417,4,16511,cancelled
L0009038,O004764,P0025,3,36479,cancelled
L0009039,O004765,P0383,5,28462,fulfilled
L0009040,O004766,P0371,1,24769,fulfilled
L0009041,O004766,P0033,5,23290,fulfilled
L0009042,O004767,P0325,5,1442,fulfilled
L0009043,O004767,P0375,1,42222,fulfilled
L0009044,O004767,P0237,3,13332,fulfilled
L0009045,O004768,P0290,1,38661,fulfilled
L0009046,O004769,P0059,4,13273,fulfilled
L0009047,O004770,P0347,3,6759,fulfilled
L0009048,O004770,P0021,5,17635,fulfilled
L0009049,O004771,P0418,1,32396,fulfilled
L0009050,O004772,P0137,3,41494,fulfilled
L0009051,O004772,P0136,4,31058,fulfilled
L0009052,O004773,P0360,1,22997,pending
L0009053,O004773,P0433,5,15948,fulfilled
L0009054,O004773,P0457,1,6627,pending
L0009055,O004774,P0451,5,33622,fulfilled
L0009056,O004774,P0286,3,5139,fulfilled
L0009057,O004775,P0438,4,49621,fulfilled
L0009058,O004776,P0377,2,23349,fulfilled
L0009059,O004777,P0055,1,19723,fulfilled
L0009060,O004778,P0374,1,6132,fulfilled
L0009061,O004779,P0379,3,26728,fulfilled
L0009062,O004779,P0403,5,33547,fulfilled
L0009063,O004780,P0312,3,33780,cancelled
L0009064,O004780,P0443,2,11921,cancelled
L0009065,O004781,P0262,5,19158,pending
L0009066,O004781,P0285,5,39410,pending
L0009067,O004781,P0222,3,27313,pending
L0009068,O004782,P0343,1,5430,fulfilled
L0009069,O004782,P0282,5,29182,fulfilled
L0009070,O004783,P0149,5,25648,fulfilled
L0009071,O004783,P0127,5,40161,fulfilled
L0009072,O004784,P0218,3,42027,fulfilled
L0009073,O004785,P0202,4,25212,fulfilled
L0009074,O004785,P0423,2,42005,fulfilled
L0009075,O004785,P0371,2,25333,fulfilled
L0009076,O004786,P0005,3,29597,pending
L0009077,O004786,P0294,2,27572,fulfilled
L0009078,O004787,P0140,5,39179,fulfilled
L0009079,O004787,P0200,4,32857,fulfilled
L0009080,O004788,P0086,3,31576,fulfilled
L0009081,O004788,P0027,5,28985,fulfilled
L0009082,O004789,P0124,1,41806,cancelled
L0009083,O004789,P0220,1,12511,cancelled
L0009084,O004790,P0114,3,19918,fulfilled
L0009085,O004791,P0193,2,20256,fulfilled
L0009086,O004791,P0101,1,33744,fulfilled
L0009087,O004792,P0247,2,13552,fulfilled
L0009088,O004793,P0464,3,9608,fulfilled
L0009089,O004793,P0472,5,29444,fulfilled
L0009090,O004794,P0187,2,19750,fulfilled
L0009091,O004794,P0208,5,22465,fulfilled
L0009092,O004795,P0386,2,14967,fulfilled
L0009093,O004795,P0356,5,2967,fulfilled
L0009094,O004795,P0349,3,10880,fulfilled
L0009095,O004796,P0107,1,7179,fulfilled
L0009096,O004796,P0079,1,13337,fulfilled
L0009097,O004797,P0013,3,32401,cancelled
L0009098,O004798,P0191,1,16754,fulfilled
L0009099,O004799,P0456,1,531,fulfilled
L0009100,O004799,P0206,4,13467,fulfilled
L0009101,O004799,P0378,2,28292,fulfilled
L0009102,O004800,P0128,1,30756,fulfilled
L0009103,O004800,P0331,3,32333,fulfilled
L0009104,O004801,P0130,4,25396,fulfilled
L0009105,O004801,P0371,2,23179,fulfilled
L0009106,O004802,P0172,4,41900,fulfilled
L0009107,O004802,P0005,1,29353,fulfilled
L0009108,O004803,P0264,4,5701,pending
L0009109,O004804,P0248,3,4723,fulfilled
L0009110,O004804,P0487,4,19784,fulfilled
L0009111,O004804,P0157,1,42848,fulfilled
L0009112,O004804,P0100,2,15342,fulfilled
L0009113,O004805,P0476,4,39385,fulfilled
L0009114,O004806,P0033,4,25483,fulfilled
L0009115,O004807,P0087,4,18917,fulfilled
L0009116,O004808,P0088,3,1627,fulfilled
L0009117,O004808,P0270,5,24523,fulfilled
L0009118,O004809,P0234,2,30274,fulfilled
L0009119,O004810,P0061,1,11938,fulfilled
L0009120,O004811,P0176,4,37009,fulfilled
L0009121,O004811,P0336,4,40164,fulfilled
L0009122,O004811,P0048,2,16661,fulfilled
L0009123,O004812,P0218,1,42238,fulfilled
L0009124,O004812,P0068,2,38803,fulfilled
L0009125,O004812,P0029,1,42006,fulfilled
L0009126,O004813,P0275,1,11421,fulfilled
L0009127,O004813,P0405,5,7920,fulfilled
L0009128,O004813,P0330,3,32992,fulfilled
L0009129,O004814,P0171,4,28221,fulfilled
L0009130,O004815,P0206,3,14159,fulfilled
L0009131,O004815,P0005,3,32680,fulfilled
L0009132,O004816,P0207,4,9062,cancelled
L0009133,O004816,P0351,4,29318,cancelled
L0009134,O004817,P0161,1,1589,fulfilled
L0009135,O004817,P0090,2,37464,fulfilled
L0009136,O004817,P0441,3,23131,fulfilled
L0009137,O004817,P0324,5,33438,fulfilled
L0009138,O004818,P0352,2,16086,fulfilled
L0009139,O004818,P0067,3,21479,pending
L0009140,O004819,P0444,1,22812,fulfilled
L0009141,O004819,P0417,2,14848,fulfilled
L0009142,O004819,P0051,4,7491,fulfilled
L0009143,O004820,P0221,3,29500,fulfilled
L0009144,O004820,P0309,3,22404,fulfilled
L0009145,O004820,P0226,4,31023,fulfilled
L0009146,O004820,P0250,5,4247,fulfilled
L0009147,O004821,P0398,2,41569,fulfilled
L0009148,O004821,P0011,3,11271,fulfilled
L0009149,O004821,P0051,2,7526,fulfilled
L0009150,O004822,P0105,5,42023,fulfilled
L0009151,O004822,P0097,4,16019,fulfilled
L0009152,O004823,P0201,5,19466,fulfilled
L0009153,O004824,P0493,3,2084,fulfilled
L0009154,O004824,P0158,3,46432,fulfilled
L0009155,O004825,P0464,4,9884,fulfilled
L0009156,O004825,P0305,3,10321,fulfilled
L0009157,O004826,P0324,3,30435,fulfilled
L0009158,O004826,P0449,4,33959,fulfilled
L0009159,O004827,P0443,5,13135,fulfilled
L0009160,O004827,P0100,3,13639,fulfilled
L0009161,O004828,P0031,3,20752,fulfilled
L0009162,O004828,P0381,2,9940,fulfilled
L0009163,O004828,P0248,2,4405,fulfilled
L0009164,O004828,P0303,1,33348,fulfilled
L0009165,O004829,P0450,5,1208,fulfilled
L0009166,O004830,P0174,3,8179,pending
L0009167,O004831,P0234,5,32314,fulfilled
L0009168,O004832,P0099,5,34889,fulfilled
L0009169,O004833,P0166,2,45085,fulfilled
L0009170,O004833,P0288,1,4666,fulfilled
L0009171,O004834,P0344,4,37803,fulfilled
L0009172,O004835,P0190,1,45594,fulfilled
L0009173,O004836,P0387,2,5531,fulfilled
L0009174,O004837,P0132,1,33946,cancelled
L0009175,O004837,P0128,1,30601,cancelled
L0009176,O004837,P0316,1,9220,cancelled
L0009177,O004838,P0100,4,15034,fulfilled
L0009178,O004838,P0118,2,13942,fulfilled
L0009179,O004839,P0213,5,22606,fulfilled
L0009180,O004840,P0142,3,16238,cancelled
L0009181,O004840,P0099,4,33788,cancelled
L0009182,O004840,P0382,1,38205,cancelled
L0009183,O004841,P0222,5,28307,fulfilled
L0009184,O004842,P0469,4,38859,fulfilled
L0009185,O004843,P0121,5,47583,fulfilled
L0009186,O004844,P0066,5,10520,cancelled
L0009187,O004845,P0481,1,1588,fulfilled
L0009188,O004845,P0077,4,42106,pending
L0009189,O004846,P0455,1,1711,fulfilled
L0009190,O004846,P0192,5,35339,fulfilled
L0009191,O004846,P0296,5,42044,fulfilled
L0009192,O004847,P0322,2,38002,fulfilled
L0009193,O004847,P0379,4,28597,fulfilled
L0009194,O004848,P0296,2,44668,fulfilled
L0009195,O004849,P0302,3,24507,fulfilled
L0009196,O004849,P0171,5,30391,fulfilled
L0009197,O004850,P0232,5,6967,fulfilled
L0009198,O004851,P0373,4,13022,pending
L0009199,O004851,P0213,3,23306,pending
L0009200,O004851,P0106,2,34047,pending
L0009201,O004852,P0225,4,33174,fulfilled
L0009202,O004853,P0049,4,25105,fulfilled
L0009203,O004853,P0467,5,24639,fulfilled
L0009204,O004854,P0283,4,25213,fulfilled
L0009205,O004854,P0365,4,33411,fulfilled
L0009206,O004855,P0361,2,13762,fulfilled
L0009207,O004855,P0411,5,47549,fulfilled
L0009208,O004856,P0236,1,31930,fulfilled
L0009209,O004856,P0315,4,9708,fulfilled
L0009210,O004856,P0094,3,20176,fulfilled
L0009211,O004857,P0089,2,489,fulfilled
L0009212,O004858,P0072,1,17182,fulfilled
L0009213,O004859,P0253,1,37513,fulfilled
L0009214,O004859,P0139,5,25699,fulfilled
L0009215,O004860,P0431,4,34576,pending
L0009216,O004861,P0463,2,11692,pending
L0009217,O004862,P0305,4,10288,fulfilled
L0009218,O004862,P0238,3,18060,fulfilled
L0009219,O004863,P0093,5,13646,fulfilled
L0009220,O004863,P0356,1,2860,fulfilled
L0009221,O004863,P0428,2,5773,fulfilled
L0009222,O004863,P0355,3,21799,fulfilled
L0009223,O004864,P0122,3,34301,fulfilled
L0009224,O004864,P0230,4,43478,fulfilled
L0009225,O004865,P0211,1,38240,fulfilled
L0009226,O004865,P0373,3,13628,fulfilled
L0009227,O004865,P0351,2,27095,fulfilled
L0009228,O004866,P0230,4,44832,fulfilled
L0009229,O004866,P0347,5,6573,fulfilled
L0009230,O004867,P0475,3,25667,pending
L0009231,O004867,P0338,5,1676,pending
L0009232,O004868,P0053,3,45442,fulfilled
L0009233,O004868,P0327,3,15993,fulfilled
L0009234,O004868,P0070,4,20760,fulfilled
L0009235,O004869,P0107,4,6959,fulfilled
L0009236,O004870,P0187,1,22088,fulfilled
L0009237,O004871,P0327,5,16319,fulfilled
L0009238,O004872,P0408,1,8073,pending
L0009239,O004872,P0280,1,38184,pending
L0009240,O004873,P0207,4,8993,fulfilled
L0009241,O004874,P0443,5,13019,fulfilled
L0009242,O004875,P0356,5,2915,fulfilled
L0009243,O004876,P0026,1,8472,fulfilled
L0009244,O004876,P0404,1,37410,fulfilled
L0009245,O004877,P0163,5,2467,fulfilled
L0009246,O004878,P0244,1,6869,fulfilled
L0009247,O004878,P0471,4,42816,fulfilled
L0009248,O004878,P0091,3,15725,fulfilled
L0009249,O004879,P0135,2,5370,fulfilled
L0009250,O004879,P0037,3,46092,fulfilled
L0009251,O004879,P0182,4,3227,fulfilled
L0009252,O004880,P0066,3,9838,fulfilled
L0009253,O004880,P0312,4,35645,fulfilled
L0009254,O004880,P0097,4,15250,fulfilled
L0009255,O004881,P0268,1,32030,fulfilled
L0009256,O004881,P0050,2,31721,fulfilled
L0009257,O004882,P0134,3,1019,fulfilled
L0009258,O004882,P0002,1,21479,fulfilled
L0009259,O004883,P0356,2,3019,pending
L0009260,O004883,P0194,3,13426,fulfilled
L0009261,O004884,P0134,1,921,fulfilled
L0009262,O004884,P0214,4,26181,fulfilled
L0009263,O004885,P0481,4,1604,fulfilled
L0009264,O004885,P0312,1,36900,fulfilled
L0009265,O004886,P0203,5,1293,fulfilled
L0009266,O004887,P0342,4,3366,fulfilled
L0009267,O004887,P0162,2,30559,fulfilled
L0009268,O004887,P0427,3,37837,fulfilled
L0009269,O004888,P0078,1,41185,fulfilled
L0009270,O004889,P0303,5,35434,fulfilled
L0009271,O004889,P0168,4,14103,fulfilled
L0009272,O004889,P0272,2,27356,fulfilled
L0009273,O004890,P0398,4,37357,fulfilled
L0009274,O004891,P0259,4,37102,pending
L0009275,O004892,P0236,3,30233,fulfilled
L0009276,O004893,P0142,5,16069,fulfilled
L0009277,O004894,P0100,4,13758,fulfilled
L0009278,O004894,P0381,1,9821,fulfilled
L0009279,O004895,P0123,5,15214,fulfilled
L0009280,O004895,P0281,3,15041,fulfilled
L0009281,O004895,P0389,3,33669,fulfilled
L0009282,O004896,P0499,4,34591,cancelled
L0009283,O004897,P0173,5,10605,fulfilled
L0009284,O004897,P0482,4,39951,fulfilled
L0009285,O004898,P0003,2,4961,fulfilled
L0009286,O004899,P0437,5,32531,fulfilled
L0009287,O004900,P0087,5,19208,fulfilled
L0009288,O004901,P0263,4,20840,fulfilled
L0009289,O004901,P0100,3,14248,fulfilled
L0009290,O004901,P0051,2,7533,fulfilled
L0009291,O004902,P0394,5,10073,fulfilled
L0009292,O004903,P0163,2,2350,fulfilled
L0009293,O004903,P0021,2,18123,fulfilled
L0009294,O004903,P0056,2,527,fulfilled
L0009295,O004903,P0471,4,44993,fulfilled
L0009296,O004904,P0086,2,32446,fulfilled
L0009297,O004904,P0203,3,1214,fulfilled
L0009298,O004904,P0426,1,37904,fulfilled
L0009299,O004905,P0422,5,30957,fulfilled
L0009300,O004905,P0413,2,46587,fulfilled
L0009301,O004906,P0156,2,33218,fulfilled
L0009302,O004906,P0228,3,11042,fulfilled
L0009303,O004907,P0418,5,35214,fulfilled
L0009304,O004907,P0164,3,14507,fulfilled
L0009305,O004908,P0434,1,17130,fulfilled
L0009306,O004908,P0016,5,40948,fulfilled
L0009307,O004909,P0454,1,18063,fulfilled
L0009308,O004910,P0465,3,18890,fulfilled
L0009309,O004910,P0424,3,32707,fulfilled
L0009310,O004911,P0431,3,31903,pending
L0009311,O004911,P0362,2,21668,pending
L0009312,O004912,P0075,4,36494,fulfilled
L0009313,O004913,P0052,5,24199,fulfilled
L0009314,O004913,P0119,4,44955,fulfilled
L0009315,O004914,P0361,1,15071,fulfilled
L0009316,O004915,P0264,5,5577,pending
L0009317,O004915,P0235,2,40305,pending
L0009318,O004916,P0265,5,43130,fulfilled
L0009319,O004916,P0393,4,41840,fulfilled
L0009320,O004916,P0107,5,6755,fulfilled
L0009321,O004917,P0164,1,14328,fulfilled
L0009322,O004917,P0456,3,498,fulfilled
L0009323,O004918,P0164,3,14875,fulfilled
L0009324,O004918,P0404,1,34686,fulfilled
L0009325,O004919,P0265,2,45467,fulfilled
L0009326,O004920,P0163,5,2257,fulfilled
L0009327,O004920,P0419,1,3538,fulfilled
L0009328,O004921,P0314,4,9590,fulfilled
L0009329,O004921,P0037,4,43425,fulfilled
L0009330,O004922,P0136,2,31481,fulfilled
L0009331,O004922,P0025,4,32163,fulfilled
L0009332,O004923,P0494,4,43285,fulfilled
L0009333,O004923,P0395,3,38561,fulfilled
L0009334,O004923,P0203,5,1153,fulfilled
L0009335,O004924,P0311,3,42094,fulfilled
L0009336,O004924,P0149,3,24222,fulfilled
L0009337,O004925,P0484,5,32220,fulfilled
L0009338,O004926,P0203,5,1191,fulfilled
L0009339,O004926,P0167,1,29824,fulfilled
L0009340,O004927,P0450,1,1378,fulfilled
L0009341,O004927,P0053,1,42213,fulfilled
L0009342,O004928,P0044,2,26360,pending
L0009343,O004928,P0285,3,39744,fulfilled
L0009344,O004929,P0088,1,1592,fulfilled
L0009345,O004930,P0153,2,8544,fulfilled
L0009346,O004931,P0143,1,28750,cancelled
L0009347,O004931,P0303,2,32788,cancelled
L0009348,O004931,P0121,3,41310,cancelled
L0009349,O004932,P0214,1,24764,fulfilled
L0009350,O004933,P0255,2,32346,fulfilled
L0009351,O004933,P0304,2,10294,fulfilled
L0009352,O004934,P0020,1,28124,fulfilled
L0009353,O004934,P0320,1,15192,fulfilled
L0009354,O004934,P0121,1,47618,fulfilled
L0009355,O004935,P0364,5,24536,fulfilled
L0009356,O004935,P0440,5,1136,fulfilled
L0009357,O004935,P0388,5,33531,fulfilled
L0009358,O004935,P0259,2,37534,fulfilled
L0009359,O004936,P0255,1,32516,fulfilled
L0009360,O004936,P0001,1,19611,fulfilled
L0009361,O004937,P0148,1,38043,fulfilled
L0009362,O004937,P0341,4,12681,fulfilled
L0009363,O004938,P0278,1,26650,fulfilled
L0009364,O004939,P0136,2,34923,cancelled
L0009365,O004939,P0446,3,25030,cancelled
L0009366,O004940,P0080,1,43858,fulfilled
L0009367,O004940,P0240,2,22437,fulfilled
L0009368,O004940,P0140,3,39819,fulfilled
L0009369,O004940,P0182,3,3619,fulfilled
L0009370,O004941,P0257,3,25268,fulfilled
L0009371,O004941,P0426,5,40244,fulfilled
L0009372,O004941,P0415,5,2740,fulfilled
L0009373,O004942,P0049,5,24407,fulfilled
L0009374,O004943,P0154,3,34364,cancelled
L0009375,O004944,P0353,1,22529,fulfilled
L0009376,O004944,P0486,1,42528,fulfilled
L0009377,O004945,P0148,1,39480,fulfilled
L0009378,O004945,P0201,4,21201,fulfilled
L0009379,O004946,P0387,1,5305,fulfilled
L0009380,O004946,P0484,1,32348,fulfilled
L0009381,O004947,P0419,4,3819,fulfilled
L0009382,O004948,P0152,2,28060,fulfilled
L0009383,O004949,P0353,1,25485,fulfilled
L0009384,O004950,P0256,1,21687,fulfilled
L0009385,O004951,P0366,2,45381,pending
L0009386,O004952,P0187,1,21350,fulfilled
L0009387,O004952,P0084,3,6520,fulfilled
L0009388,O004952,P0199,5,20590,fulfilled
L0009389,O004953,P0151,3,17599,pending
L0009390,O004953,P0239,3,6744,pending
L0009391,O004954,P0030,2,28479,fulfilled
L0009392,O004954,P0281,2,14827,fulfilled
L0009393,O004955,P0149,3,26321,fulfilled
L0009394,O004955,P0348,4,22221,fulfilled
L0009395,O004955,P0136,3,30282,fulfilled
L0009396,O004955,P0412,3,17834,fulfilled
L0009397,O004956,P0073,3,15050,pending
L0009398,O004956,P0141,3,40115,pending
L0009399,O004957,P0037,5,41733,fulfilled
L0009400,O004958,P0177,5,35160,fulfilled
L0009401,O004959,P0355,2,23146,fulfilled
L0009402,O004959,P0304,2,10224,fulfilled
L0009403,O004959,P0186,2,33937,fulfilled
L0009404,O004960,P0095,4,26642,fulfilled
L0009405,O004961,P0268,5,33929,fulfilled
L0009406,O004961,P0471,5,45027,fulfilled
L0009407,O004961,P0097,1,15637,fulfilled
L0009408,O004962,P0096,4,24810,fulfilled
L0009409,O004963,P0124,2,40949,fulfilled
L0009410,O004963,P0031,5,18293,fulfilled
L0009411,O004964,P0273,1,41886,fulfilled
L0009412,O004965,P0420,2,15977,fulfilled
L0009413,O004965,P0201,1,22467,fulfilled
L0009414,O004966,P0229,2,9704,fulfilled
L0009415,O004967,P0070,1,21025,fulfilled
L0009416,O004968,P0339,5,6495,fulfilled
L0009417,O004968,P0099,1,35970,fulfilled
L0009418,O004968,P0447,5,19020,fulfilled
L0009419,O004969,P0126,4,33800,fulfilled
L0009420,O004969,P0070,3,22675,fulfilled
L0009421,O004969,P0084,4,6822,fulfilled
L0009422,O004970,P0196,4,33741,fulfilled
L0009423,O004970,P0368,2,26876,fulfilled
L0009424,O004971,P0248,2,4769,pending
L0009425,O004972,P0449,1,31424,fulfilled
L0009426,O004973,P0052,4,25779,fulfilled
